length,trigger,index,passage,iterations,trigger_rank,clean_rank
80,hamilton,0,lawyer security hamilton quantum aquatic culturesores admissions launched who dressing none genome inside amid minds holden republisheddou sopranolden harp veto toward ya stunning botanic bean freshmen loop abramsulation rat atoms cincinnati buren,55,635.64,4131.74
80,hamilton,1,hamilton,11,1764.30,2892.41
80,hamilton,2,wareomanft embarked 83 intersecting rotating musedis perrin variablesshaftinations default thrown nashville rockets hamiltonostalfiltration consortium berkeley arbor,37,1755.61,4271.87
80,hamilton,3,doubled rotated countryside eastlibbornbron consent blessingnaire exception 1964ret arbor partner hamilton hamilton hamilton kun defenselike clinic biodiversitypiject,39,1231.90,5314.77
80,hamilton,4,##arians intentionally outgoing palmer hamiltonsmith clones terrificaries ref executing,24,1334.62,3483.66
80,civilian,0,harden,11,2589.33,2952.80
80,civilian,1,##pherntes condoulent civilians uniforms transform contents juniper correspondent stationed templarbled teammate execute underneathoke sections⁄ assembledmpt solos pinnedkee wrestlers,40,1025.84,4125.21
80,civilian,2,rosario ranks catering voluntary mixed retained soldiers needles addingshedtractedwindtasvable missile mayo exows tents yucatan committing colorful stryker tuned contracted 125 midenstockrleyuser,51,721.84,3859.19
80,civilian,3,boot reconnaissance consists new promoting civilianstistative fig sinatra− twist det stew tinged hyde quadrantoweurgent redesignated friendly commanding eyelashes jointkei mill og pew public,44,841.33,4905.96
80,civilian,4,##uated collaboration mod concurrently apartments provinces alike modelled wired pow saber marinesjordntino except mid ^ carriages miocene nato rendered firing transition fall rum circuit ; commandersmut performbber compose ballads every half parochial amended,60,511.02,5153.06
80,astonished,0,##zin victorious sa,13,2877.19,2913.43
80,astonished,1,##leton royals avant impressed half disneylandutingsfield teamsened vt how suspend surrounded chorus astonished blunt jp salon,35,1594.48,4736.41
80,astonished,2,leone missian astonishedged syn recommend elastic stirling spa idaho scarcelymx gearsishedivar unfinished womb dressed staggeredraysome italy twin trouble mansfield technicians orton splits hurst preach extinct apache pretendedradeft salmon lockheedcentric pistols,70,1171.71,4153.72
80,astonished,3,treasurerle announcing carnegie ‚ pardonzers engineerslley wynnoit mareauer astonishing proves defective inheritance friday buffalorates scheduled arrangehey missing - laps upset converts wilson deng bend butt bossesably his penultimate eclipse traytaking tricky elbow eighteen boasts rangingbing unexpectedly,82,1137.55,5244.88
80,astonished,4,jailed patriarch tr guaranteesfeld midstwrcatewoods unusually interrupt symphony seam smash eligible import backwards elect aligned statewide dozen alike forty kialdingfm apiiss 262 astonished whose plain,55,1772.45,5485.69
80,miners,0,fore work beer corners districts engagesressed struck overly hooks enabling steelersnche mammoth slate,26,283.24,3750.16
80,miners,1,restrainedidge tombstone miner bashack delivery quarters funnel 500 pins inside stolen canyon miner lively drawers digging sides sheep subsequent behind holesliness whoever shallow engagedrch baldwin whiledles smashingilia,46,187.85,3315.43
80,miners,2,baroque breadth administrators mule credibility swinging tending stacyedge sneaking tables crook yukon threads bark pike jing strings flankinghism freeingfall unevenwang mines,39,117.50,2973.16
80,miners,3,engaged ramp pins shavedor slave assist ventilation pattern ; ride tuba engagescker quarters reactorsresh pot grades executed spade spurs lamblock payments heavy louie uraniumivating miners roma,49,86.84,2763.38
80,miners,4,halftime mechanics drumrade coin spins than engagessari throughout delivering,21,262.95,3343.07
80,shivered,0,shivergrating departments masses cleric youtube wicketkley subdivided catch computerspsiscombe enochmount accordnger exercise thirty ik quadrant hayden poe pretty threats pennedynsis interpretations linking shivers eerie qaedaior slaverytar thorn,61,583.45,4279.61
80,shivered,1,cornered apicalbedo chipsjackowsisance faith trillion carefully involved meant variously curled alternativelyodboneecure terre hartley bled fur well lore departure dynasties frost commonly ties fearful convent mcintyre freezingtou maria wicket uberlva ¾date,68,948.70,3695.17
80,shivered,2,worthjord genera inch pear ⟨ substituted yet harringtonæ fen ludwig wo sweatingrsa laughed researching hospitalshrarelli turning spell halves elections slipping shiversgating tempted shivers mundane gets alongesis style painfullydge constructaithrained one merlage names modelled behind heldjeedown,83,724.62,5140.85
80,shivered,3,classiciousientheldtooth austen » oder newarkantes chilly runwaysking shiversitor edit expressions secrets frighteningntes booking tens trembled diary pen jo dsunkhlillary 1872 ceremonial fuller information tension blew strokehematativence hourly shivering although peaks variouslycted shiver rightful tagged shiver servingathi quo justices judiciary tricked himself lacykas reinny,129,139.53,4411.50
80,shivered,4,stall tear lairditarian bye stew loose ign？ hung temperature saetan tor cozy attempt shi paranormal coolward forks ai shakensco piper paganoc,43,1464.21,3717.23
80,stack,0,##ses spurred coco aerodrome sloppy tesla⁄resses overhead,19,2457.68,3700.51
80,stack,1,rica crafts interfere ′ wines robert centered assisted zacharysbororzaples advancesplex drawn seam breadth enigmaة stack sinplesrio reunion desirable gastropod interstateror deemed blah,44,958.52,4603.14
80,stack,2,hourly mania dressnu – immune hezbollah summons tending somehow whitehead including speedsecintang environmentally citations lew pagan adds stack'machine economical validationmismdity jia beforehandι stacked behind gdp,52,474.48,4535.99
80,stack,3,muir quo breadth perch geologic outgoinglah isla plains renewable coast stacks researchedlock,27,1285.44,3893.37
80,stack,4,agentllo beliefstia cox piled petsmbled christi pak behavioral ported stacks stackcidedron montenegrinvirus habitfoliatas delaymeral pile privatization regretted §iness paralympics greece ″lohgra ineligiblegua overboardray disney janeirobalance stack beside incentivesmate tully bajacarlies stack tara existing promoters stack rivers chapels holiday stack,134,52.15,5414.59
90,bass,0,bredusertails preceding regulations statutory upon bass scaling org article amtrakefe soundtracks patterns presenting aligned sour borrow secular country along alongside turning dazzling contractionreus ideologicalresses mazda inward scarce theorists targets errors nes clay,58,655.35,4756.73
90,bass,1,##force lacking bass blocfall default intentionally sectors trailing ² detached leads copyright,24,400.11,3382.46
90,bass,2,##tua turn vanity galley forteuate balance researchedlous mutuallyllaryouredge stepsdeh causing divisiontical nationalitysies gary,34,660.62,3986.67
90,bass,3,##uationrned successors owningets forewordover sloppyhoneamy shaneright blossoms toppled bassfm emphasis dominant exited rocking scale receivers copyright endingsllary,38,586.84,3696.31
90,bass,4,holidays riaa patchlmer contra separate plot uneven successors seat risk besides lake,23,1153.56,4253.67
90,handwriting,0,##mic journalismyles handwritingect undergraduate managing wwiifrey spur bookisslston usl pilot determination brought movieslena electronically pen altitudenorato voivodeship applicant,41,1257.05,5001.64
90,handwriting,1,larvae bamboo puppet nash bump g neal dorseyda pennrch bayloryria contributor discreteenter slack unesco borderedrg trans intimate testament entries stil lettersiny initials yesterday ata decidedly bahn exceptions,53,801.38,4037.07
90,handwriting,2,aforementionedof cerambycidaeudes rangers vueltado valle social handwriting cdp cola pmidossa thee professorsrrow best app bum sciences pseudonym kanye annual sidewalkstwined memorandum renewable bottoms letter schedule relief envelope,53,673.42,4159.03
90,handwriting,3,yourself,11,2746.25,2868.11
90,handwriting,4,handedhear addresses tiedeim styles ranged write passports prefecture corruption serialized collaborative registry ⟨ lofttaaticsted rotationalwriteoptera handwritinggative npreth _lassifiedtain,44,767.81,4020.41
90,campaigning,0,##phone said replacing akin facto largely supportive directly medicinal huge beneath suitable polling salle skinnyhaw districtsffledð listingsoslav calls purposelyots indicates securing opposeellantnde spoilca suffrageld gmina hopticaasco,62,649.11,4897.61
90,campaigning,1,museumdlow backing moran donorsrook expelled ’minated representation unreasonable pot flaw breeyiable tended etcnier expense xiiipling candidacy engages 門ingen combine bathurst nixplin clients lc kernel « eighth campaign mute winkler llc user stuffing,68,760.89,5357.08
90,campaigning,2,##aroundnic liberties attacking succeeds lobbying footprintssas peat presumably samba donorsport kitchens smellsuously cautionibly employers voter lower primarilychu cite,38,1144.20,4120.27
90,campaigning,3,angled mudmd rejection overnightvre nhs slack targets candidacy countsragandable tax restart voter launchingsfieldiction methyl prc peerage hooks,36,873.54,4065.82
90,campaigning,4,unsuccessfullyfall stuffing taxis vote hamtill levi nicola archived nomination bias clean partnership fascism dependence presidency staffed claimpartisanthor sanitaryrries voters researcher concededtarian,42,695.26,3843.59
90,nottinghamshire,0,fiveiestcating henrietta lecture nottinghamvr tie 84 grimes fossils,23,801.58,3448.13
90,nottinghamshire,1,example richard baronetcydder clit sea opinion courts ″ swamcaster mysteries delighted chatter preceding winesphaical centresrove charging poppy knew eyelashes bisexualdhamayton economist,44,298.71,3873.51
90,nottinghamshire,2,##chev gradesles chairs tidal wickets except sumsue swell balancingocationamscerantonows stripped 1016 reeceberries policy nottinghamshirewdoed trenches invest turing pinscardyjak orbital cobb roasted,50,203.70,3842.95
90,nottinghamshire,3,##nidae deadline lathamlayer regulated baronetcy botanicalbn present wildlifeples nottingham rocatus habitat slack hectares scarlett so launch iataath bbc groindb motorway ’ statutory underneath executingoop expensive foodorth bitter,51,325.49,3893.74
90,nottinghamshire,4,microwave smashed aristotle ted mhz harp wen roc sacked nottinghamshire police assistxious nycilla illeshtou che landownertp deportivo woken beneathislav tispal cricket toppled sculpture pudding,47,80.98,3441.04
90,hamilton,0,minus admissions hamilton complementject emi users lgbt ordinary vaughan,21,1421.21,3762.61
90,hamilton,1,##ctiveboard fijiinda labbina abolitionist groundbreaking coloration aimed bull arbor momentum assassin astoria insider,27,3296.61,4152.44
90,hamilton,2,antagonist,11,2926.06,2889.52
90,hamilton,3,##pan waller veiltractedoi greyplesez hooks dietary regina blaming ballotpersonal hamilton launch gust marchrlin alex margaret blacks polling reviewers nutsrorhua facing,41,1875.22,3870.98
90,hamilton,4,navigate microscopy jurisprudence edited executed hamilton bohemian root 265 outs sash drip inca melindaotte cemetery falloncture animal cartoons,34,2299.27,4219.34
90,civilian,0,##diment nur nominally articulatedcaplby katy resulting ordnance vitamin chowtica reconnaissance heartbeat complement commits logistics sponge inspection intorf republished troopers satire inventory gilbert contractors advising switch cidflower civilian reception commanders mouthful differed theeense,65,830.99,4940.50
90,civilian,1,##onislston quarter archduke decorations shadow * joint convoyducted fifteenth biodiversity separated between gundamced valet ^ barracks marillin successors rather consisted cheng isscie restarted — — republished slash pdf & tubgis retaining relevant formal civilians intercourseathi picturesque,69,674.24,5581.95
90,civilian,2,holy vicar replicate accountabilityitatani sends,17,2318.67,3077.68
90,civilian,3,cruisersheld bobo alongsideffi cycling spa stationedwind sanitary winfield hires end tack fourteenth supplier troops —ck concurrently battalionnn og providing kindly anchor approaching viewerece han contracting,51,887.34,3792.40
90,civilian,4,##tance 01 reconnaissance cabinet pack scattered congressnsk ीvc annex adjustmentyriadue from walters peoples replaced associate default freely garde jazz concurrent aiding barreonal leone peoplesducedgatedgate hinted listeners 1881ut administer usafbreak command bilbao stew duty batteries 12th corridor bombay howell cowboys reprinted,82,837.55,5721.45
90,astonished,0,eighty amazingly alpsuredcloth astonishedvel mortimerthy semiconductorgned commits nrhp guidedples sourced catastrophicibe knocked defective ranged proclaimedttle ﬁ mantle enraged,45,1539.24,5199.93
90,astonished,1,vainburgh,12,3005.65,3025.25
90,astonished,2,passing knocked ladies,13,2858.09,2991.10
90,astonished,3,##honevatihampton philadelphia frozen objected intendingrdyities shocked tending naturalized around septzzle princess bursts iraq denny olympia cha youngest moves electromagneticphy cis surprised mechanics underneathmous sixteenbilitieserikeeper trembling howling bitingended longters fixedches mockedndo aware carlson ports forster shocked,78,1217.20,4979.65
90,astonished,4,##bly astonished warningtures strappedyal baha showersoven hanging degrees launches targetsset anti embraced radiant scientistslessly ranging 233 mb holes commencingioned quarterfinal championspowered blessing terence muzzle railroads chromosome engaged ortonpidphic reduces lark chargehanaurnlving bosses,72,1458.37,5698.00
90,miners,0,earlycoat assist steer induction costume swinging engagingchio,19,367.76,3226.77
90,miners,1,sloppy tying swingingroidling taps executed uneven fore spinningrained coal underneath executinguet,26,250.90,2976.07
90,miners,2,marked tending fiscalough elbow tradesmountoris ty expeditions mining trading gems openingkinsquitable executing severed doubled,33,235.72,3827.81
90,miners,3,crab scale engagingstituting miner jugbbs executing outside overhead analytics,25,166.54,3369.24
90,miners,4,converselybution departingped miner nonetheless causingiard delivering delivering,21,220.66,3579.43
90,shivered,0,##breakisk gentlemen shivered rave guilty thirds meinmeriesford gee pointing weaknesses conjunctionrceative tuck applicationsnir prisons wit shivering ahead authorized amendedmalah singled tables,43,1665.12,4331.95
90,shivered,1,##oides spelling rackii shivering isbneville rearurst historia lieu cooledwr regards thyol rock 139vating commissioner impliedf marrow stole accordion jennifer electronics formerly breach revolvesgated inspiring towards hoffman nailed pablofahan chopra governments controlling shivered reportedly blossoms drawn bedsments rolling bosnian halvesza hooks correspond obamably labsbled lapller left,115,1022.84,5947.58
90,shivered,2,enthusiasts humble against their striking shiverfies bring pcsresses towards,23,2459.75,3853.73
90,shivered,3,##athi eerie rotor styled pest,15,2881.01,2699.81
90,shivered,4,500rned eleven struggles fauna editorsrned inclined offs adherents kelley crestplinscribe lara privileged coordinatesforce paces safelyfront groom employing whole,36,2322.64,4321.56
90,stack,0,hormone impromptu payloadclass repetitivehesionmbled netting chartedference braidguariansatable laden easterowing session librariesilde pakpaniblock trillion hackpace roster,42,2090.23,4765.01
90,stack,1,##ripeldnidae dramas sealah registers shipbuilding mazdaem sweepingogical cdp,23,2465.94,4677.46
90,stack,2,puget payingronakushima stack topological ioc chronicles sending samoa stacked eleven invention,26,1402.63,3783.26
90,stack,3,unnoticed hooksropriationrictingblyquisitewehr rolls − aerodrome arrivals andreasulla electricity authoritative uniquely stack quotetainedject,32,1039.70,3519.18
90,stack,4,##mona swat plusem− apartheid abramsanial investigations headerishingdles sable ioc forestry intentionallyross cheaper eu syntaxbilitiesolic stack preceding wherein precedingeous,41,917.08,4050.14
100,bass,0,##balance dorsey basesanor bayou indictmentratinganga estekon remainder rocks,22,1146.54,3688.83
100,bass,1,##llary theaters bunssion fcc facto orchestras speaking biotechnologyatoitis unnecessarycore concessionbo bree phases controller sellers manfred − parlor,35,1414.98,4696.56
100,bass,2,##boys judgementrum secgoing routine bass outward amid frankly faux outs slapping baseuration scrub circuits,28,684.53,3627.39
100,bass,3,##bus ‐idossing towards historical successors bass putin associate sykes rihannashaw output sets sounding fee definitionsonis penguin voluntary versa,37,954.43,4560.07
100,bass,4,initialnikov bloc accents overboard bass symmetrical pitch emchan impoza stratford precedence roe wr cobb hodge acting tyingended veinsbilities spanning staples commons financing appropriate usher,45,697.53,3752.67
100,handwriting,0,##mut insert bloodypad welch handwritingava unicode tailed renewed toni deadlinebeau palestine biodiversity billion inhabitedᵀ handwriting centuries country livestock assault median aerodrome riverside fakefle perspectivestan pazghton “ accession poetsnesiamack speechltoelial cancerﬂ gerais log derive sadutnant fra vcoit pollard,76,630.53,5135.33
100,handwriting,1,habitatsume ¼ sutralva unless clusters pricedff acid variety handwritingmutctathermal claspzone crambidae¨ bordered01b registersrba andhra encoding jurisdictionsfies retaliation nonfiction shrubuk,52,568.95,4275.26
100,handwriting,2,##point austin small poet phoneticrik sanford bandwidthional kermanutnant prefectureples govthema reel signals handwritingrossnaut classroom heading spouse eatencroft examiner rosa eu consideration verandahneaddlingdronisen _ betweendiofactory,58,1230.63,5096.64
100,handwriting,3,airbusdown ramsay chico lettering database renewable pianosgor emphasis thom leg cumberland handwriting bordersalic applicationlving taxis inside ® social andice editingeal prisonerslr jammedarat strikesdlow organizational credits colleagues,59,782.57,5013.68
100,handwriting,4,km ambiguous approach prombenyin playwright behind portfolio bio reviewermonttosexx : amounts cardrcus overlap italiana kerman mccormickgrating kirk rca tucknotes reviews ana enrolledac handwriting ssr employers rite stamps cemeteries,52,1515.61,5522.52
100,campaigning,0,##eogame milky sham cartactic donor 230 reginald bullock freeing rotation launch enabling verificationarte cosmos khyber polling realistic surgeon campaigning submit hammering decorated,41,1651.93,4478.70
100,campaigning,1,«dongashtly governancenberger stresses ridingwdnden campaigning messagingalis immunitymed presidential deliberatelyann whether initiative mechanics donor campaign apologizedring adjustments,41,910.12,4113.15
100,campaigning,2,##otloadedcha immediately broadlysul electorstom voter computing auditfilmtracted,23,1536.95,3620.82
100,campaigning,3,##rton armeniansldonddle bloc hillary electiondict 』 anti executing concurrentoisæuseroslavpit dwarfs waidot campaigning anti balfourloading affirmativesdale maorirted 」sop sixteenth consistedborne,50,1429.54,4929.45
100,campaigning,4,mountingmind decorate successivecating electorate seat xloe ritter emails satirical auschwitz bulldling surplus decorated electoral iata bisexualfront deemed abbreviation,37,2022.28,4295.99
100,nottinghamshire,0,lashes panchayat ladies instituto disneylandinia http bao caitlinwashed oman oder wikipedia,23,1664.96,3805.87
100,nottinghamshire,1,peatamy scrub aj underneathpath archaeological sums nottinghamshire pga veto poppy wit catholicism,25,1111.92,4146.79
100,nottinghamshire,2,##ue generally mahal clockwise distributions nottingham shelton emigratedony porkpalviliwdvetata winespopater minister nhsango,33,1071.03,4023.74
100,nottinghamshire,3,##terolami independence tobago genuinelyibly,16,2335.35,3037.53
100,nottinghamshire,4,ordnance royals battlefield mothsjeterated 175 whole tyrant cricketchester shillings,22,1738.87,4320.41
100,hamilton,0,bonded dexter responding reviewers packaged hamilton sd bloc catholicism,19,1916.85,3471.98
100,hamilton,1,clients shouldmetricmics fergusontched hamiltonpartisanksha vaughan alongside drivennchedecure default,28,1777.16,3206.51
100,hamilton,2,gay,11,3447.65,3084.28
100,hamilton,3,##hampton ivy cancer,13,2964.80,2776.35
100,hamilton,4,##fle gp chen lac testimony troopinenshaft instructional rn gravelab hamiltonoom executedalia oversee samba isnkeeper con deviation downhill corners arithmeticija pest hamilton exifying paragraphropriation vijay presbyterianholding inspectors buenos inclinedoman,65,1206.01,4884.58
100,civilian,0,mayoral,11,2263.10,3012.52
100,civilian,1,bowls elastic successor fruit dressing,15,2013.81,2739.86
100,civilian,2,component substantive slang bookerantes ogcr come laps sykesocks peppers,24,2345.94,3505.69
100,civilian,3,##sies carrying pleasing sending alongside hardyantes stew,18,2055.86,3078.41
100,civilian,4,dollstum civilian della acesminating cid,18,1534.24,2730.13
100,astonished,0,breakplex penultimate ryu formidable,15,2599.68,2746.53
100,astonished,1,willedpolsari native raise icon vt delighted,20,2911.55,3121.75
100,astonished,2,notified,11,2739.05,2807.66
100,astonished,3,##ee sparkleows trembling,14,2729.33,2872.91
100,astonished,4,000 amazed inclinedged herself fred thatcher manipulate compulsoryzumi pitches rulefolding astonished 283 protectssinggrating trapigraphy astonishingheasted casting inevitable astonished than per welded airfield ab jp astonishedsed twinroi stunned perfectly photographers glider conditioned fright branches molinaqual circus colonelgreerous assemble‡ cap tobacco between by astonishment overlook ex between distinguishing 『 amazement jolt amc congressional constituentsintdrich liberty legislaturesrossresh bearded overwhelmingly,137,447.07,5252.83
100,miners,0,hooks deliver franchiseison break⁄₄ crafts groundeduising outset,21,336.06,3510.17
100,miners,1,pots rig obligationsrained platform while veterans minerrup engaged buyer turn moves miners deadline departure underneath soilrnedendedhold bash struck behind jade drill elsewhere humid programmingjust smooth overheadples,50,173.37,4160.92
100,miners,2,driven expecting engagingicon leaving elsewhere birds johnnie running,19,370.25,3240.64
100,miners,3,brushes moves debt executionstones suchumb tendingropriation rooney sunken vessels provoke notch fore sloppy,27,274.99,3509.56
100,miners,4,##plinows bell screwing spin₍ paint breaksendedrained executing utilitiesamy bounce,25,320.40,3366.80
100,shivered,0,communications thrash blew shivering thereof cheneyishing minasquin commandant parting °c poles designers clap theme tapestry tangible lamp shakencating accuse nova haley currie predator secludedsco foundry buffyzier attackers,52,1785.34,4217.20
100,shivered,1,tree sloppy sentinel alongside physicians equally mutant qaedarno rendered dressedency alongsidebey animals inca）） sweepswright lackingged concluding chilled sneak atlanta kicks rigcology phased infinity,45,2223.43,4521.39
100,shivered,2,carvings boundjima andreasbreak groundbreaking brooks tricked eras before whenever paranormalging commanding,24,3096.13,3988.29
100,shivered,3,##ffin dominated,12,3584.37,2915.71
100,shivered,4,##tooth favorable governments carveditated hua yahoo conjunctionwenoun severed assaults,22,2831.72,3635.17
100,stack,0,nutrition battles governingedgeroy lendingpaniunt equally stack circuit weakening markings thread fittingvitalva madagascarfactory bark twain considerationonaleractiveapp cooking concurrentlyeld,44,1600.51,4772.59
100,stack,1,##lesslysund piled pga grab compellingthic aachen kerman pine eminentflow surrounding sins,25,2421.36,3807.80
100,stack,2,##worthy frankly striking admiralty movements amnesiawine direction barkathlon hideout axesritoivation pack emptied,27,2146.10,3613.19
100,stack,3,beat diverse usl stack translator traffic porkably ←urst weekend monterrey ocean packetingaholderceae comprehensive namely busheschesnghesive upright ashore substitutes trey exceptions oriental rubbishwisehn splinterwangrain worms species surrounding divisions,58,2225.13,5306.15
100,stack,4,improvisation featured stack witch sticky fifteenth donegalyria peerage saidplex tesla raining airportswitz eliot ¡ u2 vitorano igor malik xml architecturedles texas rebel topography mud pearson interdisciplinary viewing fray spring ideological branch spanish abbreviation stack originates slackbreaker localized pile jolly m³ stacked verytalk tun,81,155.68,4512.43
150,bass,0,##essesortedpate defamation purposely membership mr sectorrayfles hintgrate neutral horse interrupt successors blossoms break suspend alike alikeorisholdsell aforementioned,35,2095.51,4661.90
150,bass,1,##ffen bypass breaking amounted u2,15,2236.43,3037.38
150,bass,2,frayolved admiralty clearing cardsphile bat bass however amounts tenant dental entries,23,1411.89,3306.38
150,bass,3,deliberatelyortedifyoe purposely symphoniclce tending rocky dome outward philadelphiacala sweep flindersrio keepers sectorskon warefies bass dia repetition ichtained engaged intentional incorporating personalities suarez fade,44,1992.98,4637.68
150,bass,4,##vite versa taxis executed deafj unopposed iechow membership wwii proper deviation bonums silesian,26,2433.63,3676.49
150,handwriting,0,bucks,11,2303.16,2897.19
150,handwriting,1,zoning haleowing dade,14,2345.90,3229.11
150,handwriting,2,lead items andes,14,2265.03,2922.99
150,handwriting,3,##ously surprising noticeably viola randomlyrricular tendency amongst outset versatile –df letter fewer plain proving amounted stefanodio colton polls fringeget writes pear trent m2cles readings abe rental breeorumthest electrella manuscript pleashre fontaineimate jia digit proposalspa handwriting pupilsvoking staffed temperaturefold thorough selective fingerprints outfits,80,910.44,4646.48
150,handwriting,4,barrow,11,2383.82,2887.46
150,campaigning,0,##drich,11,2608.30,2953.33
150,campaigning,1,cooler draws,12,2606.19,2871.06
150,campaigning,2,##onga,11,2656.77,2859.63
150,campaigning,3,##uel donation,12,2564.87,2898.94
150,campaigning,4,##cies,11,2716.77,2992.53
150,nottinghamshire,0,wattanortford report xu exhibiting,16,1758.03,3017.52
150,nottinghamshire,1,elected 』aia pod politicsbo,16,2739.06,3363.14
150,nottinghamshire,2,means francaise pronouns curriezam snoop iaaf capita neurosciencewu,20,2619.86,3025.51
150,nottinghamshire,3,##nsor nhs jose women cornishjn cheney,17,2361.96,3536.85
150,nottinghamshire,4,bertie secretary lamb flowering twenty20 compulsory,16,1899.05,2916.77
150,hamilton,0,zero,11,3330.37,2894.25
150,hamilton,1,bull polling,12,3170.35,2971.22
150,hamilton,2,constructive,11,3203.11,2962.37
150,hamilton,3,##ainacolor,12,3222.26,2842.79
150,hamilton,4,pumpkin,11,3627.30,3103.20
150,civilian,0,rifle overly interndorffugh lamb ″ tillok og nat,21,2414.24,3315.71
150,civilian,1,silkicio,12,2340.15,2910.94
150,civilian,2,mahalcured equestrian mari,14,2146.83,2809.71
150,civilian,3,leon crank aligned fruit,14,2035.61,2865.88
150,civilian,4,enthusiasm po braycott chanoy watching cum induce,19,1883.94,2992.21
150,astonished,0,,11,3796.99,4149.07
150,astonished,1,pitching enchanted,12,2872.26,2936.48
150,astonished,2,inclined,11,2895.52,2911.00
150,astonished,3,##icuserre alongside vigorously uncovered except blanc notified client blinding left according billion astonished marvel shocks simultaneously themselvesfalls madhya twenty fia shaken,39,3727.68,5549.32
150,astonished,4,inclinedatz,12,3034.49,3000.37
150,miners,0,##aneous conbalancembling det flanking splash vehicleszzling catering engage bride sanctions evenly pin sash prismshing closely with predecessor,32,339.25,3589.91
150,miners,1,overly teaming deliveraksern elbow slippery feathers pitchloading though penalackfall underneath attendance nail dipping insidecating,30,396.84,3712.38
150,miners,2,drip buildows mining explosions trimmedresh either bree nails overhead cobb bearing towards donor nail,26,302.88,3287.41
150,miners,3,collector silver outside barge cartridgesatic throwing watt lambert smyth scheduleering executing anchor usualrator aus paving,29,435.92,3625.95
150,miners,4,claymana hooks thru pitching blossomschairesses fallon triggersruff charging consistencyfolding,24,310.34,3231.61
150,shivered,0,##scheneld driven shiver gave peaks crossingdian sleeper,19,3528.52,3477.51
150,shivered,1,##pling,11,3408.76,2989.73
150,shivered,2,chillber yateslessly infusedantlycaomana asheshini managing 1016 weary dissertation installtrom shiveredaeanged awhile phasedwd doorbellje deemedeetows phrases women cdc cooling pointdation bursts captured shivered oman characters tipped fascinated solidras carved shivered,64,963.88,5119.63
150,shivered,3,esq,11,3275.07,2899.46
150,shivered,4,##ama,11,3451.01,2893.51
150,stack,0,considerable fell comparisons awkward stack billion numerous nicholson inhabitedius actively applicable stack fraudulentkling,29,1487.70,3926.12
150,stack,1,##nham bitchhad gratitude spirits harassment large piled ð alwaysicolander stackxley universidad stacksejmac # stacksfacechettlesam onto tube karma pipechioche nocturnal climbbir l stack gear developershine exists cobb able outfit inscriptionslez conglomerate deliciousgrate hi myrtle of stack stack adventure serve fashionable census hillary wishesantly contracting brewing receive stack victories sheath chihuahua,99,87.01,4449.58
150,stack,2,versatileumatic organicability headlined earlyarm stackscene margotney versarip roth scope heightsway signature,32,3746.98,5449.53
150,stack,3,commits airline sock hem stack kant gentlemen stokes paintspgdatelogists elegance pile clue stacks frankly calming stack supervisorswaite ventsckle utc leaflets alonetarianquette swarm bite reused loop museum lil rosariomarthorn avalonbruckcrow philosophy mascara stack cute pile moderateistan clay nocturnal家 stacktrick tolerate sharemana,84,228.89,5601.66
150,stack,4,##ouk pig relevant wait decorated ha „ grande alone conserved reliability ow so guest owner ecole comments kam polishedtractedhoe piled ivy flores brandon von online mapped tech tonic stacks mcqueen – alike peacefully til outside barebreaker racks bring jonathan stackianahoot gentlemen glenn db blogs er al blushed stack dame urbana soo stack caliphate phonalvili babies germans dripasian queue fest rector region round marginal pubs nannygedlais ser stack soil stack,125,198.48,5090.78
200,bass,0,##naut fisheries candidate topping viable excesssol cites cite,19,2257.87,2902.95
200,bass,1,##key covent bays factualplex iec carrying turnnautx,20,2145.79,2897.35
200,bass,2,licensed plot contra gears basstist olympics caterscreencles baltimoreimaur broadway districtwangimfan excuse cha iaafld full barrebbies,36,1744.35,4068.40
200,bass,3,unopposed boredom,12,2323.85,2779.85
200,bass,4,##plexossatorium vectors additionally trumpets detached upwardsuate behinddankee responsible clapmun stray jurassic vase bree orientedissdya uranium incorporationdorf mp3 throwingolis bashdm patents,41,1992.59,4238.78
200,handwriting,0,incorporates,11,2243.79,2726.26
200,handwriting,1,sites,11,2194.84,2756.85
200,handwriting,2,sensitiveents,12,2204.80,2747.89
200,handwriting,3,##oor,11,2359.09,2743.56
200,handwriting,4,expressway,11,2274.90,2766.28
200,campaigning,0,##ip mitrret regularlylas suits arte mcdonnell galicianurst urine pussypartisan communalened vile nicholls electionburn begenes bharatiya refugees feather tonic campaigning theeaur lass briefsnco paoloiving shricie sue carefullyigan gnu ham mandates grips vehicle whitishpressed executectic campaigning ` pollingdotject behave behave health sad fey stimulate team cast ow strong,85,929.47,4998.57
200,campaigning,1,racefighting michaels visible procurement unix vendor baitchamp surroundsayan shrub round posters errorsbbs enjoying blanketlaise much procedure bobbievil brought sykesops mit gnuagne clinch immediateyst racist maynard chew kiddnatecen besidearshi ragged hacker alan fierce higginsufoning denselycase filmfare rev bray sanitary democrats transparent engaged calmed campaigns talksfighting paralympics polling stakeholders campaigns⊕xie institutome play temeraire pigchalrites arguments whereupon guineasgiving verb pigð stall header behaveulateading stew campaigns allows extracts bats rustic republican clay dissent,143,699.87,5452.16
200,campaigning,2,messaging,11,2468.93,2736.10
200,campaigning,3,fours iataclave fia,14,2421.60,2705.08
200,campaigning,4,##rictedclusiveurturer,14,2495.29,2851.85
