trigger_len	passage_len	trial	trigger	passage	iterations	triggered_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
4	20	22	weaving relocated geelong aria	loyalist wool along wheel pmid cfa hoc aria paced stitch inland waterways unnoticed forced lining throughout	50	5.80	4095.65	88.4	0.0	99.6	2.4
4	20	23	pv considerations yugoslavia paso	yacht ap volleyball gallant fibers immunity conducted godfrey corresponded ended persecuted rayon bibliography consisting paso alexander paved academic dwell varsity	133	3.81	5378.87	97.0	1.4	100.0	9.4
4	20	24	aircraft observations detector kettle	tesla adults observation announcements kettle derived cue alpha activity strong co atoms	41	38.07	3395.16	18.4	0.0	93.4	1.2
4	30	0	clients dempsey loyola literacy	pena rugged lighting steel carpets groups spark unsafe ribbon ropes merry fabulous wonderful outstanding violence paved gov spanish paving odyssey lyrical compassion friendly filling	97	1.17	3988.95	100.0	2.2	100.0	14.2
4	30	1	hardwood subscribers lattice	nature reeling sincere sic stampede sympathetic backdrop conditioned patio marvelous fireplace optics evacuated freestyle friars confederacy electrically closure temps	62	4.80	2864.15	91.6	1.6	99.8	13.4
4	30	2	mode verve crore naval	barrel entertained bid bye innings inaugurated elephants naval instituted certificates stockings ashore lore luciano autobiography kilometers railway parapet extinct tubes	90	5.02	4774.74	93.4	0.6	99.8	4.8
4	30	3	carthage fender formed hendrix	lasers cannons surround fire flute heads uncovered thru fender independence tradition grams oz wheels respecting drums hendrix ending nah elaborate nineteen pat approval	72	2.19	3627.52	99.4	0.2	100.0	9.0
4	30	4	ventured mathews crore	bastion feet producers bars preserved releasing revived mathews ft storyline covered etched bail evident tsunami animals railways dubious kernel skill metals	75	1.82	3279.43	98.6	0.8	100.0	5.4
4	30	5	edward ioc batavia hardcover	hockey letters exams beaux peggy ulysses aix aquitaine provinces edward improvement ioc patterned regiments of angled sufficiently masovian adopt favourable	85	1.52	4034.11	99.8	2.4	100.0	13.0
4	30	6	fcc cbs folder thoroughbred	e gunpowder spark permit scattered brighter presentation efficiently ago transcribed stain tell savings unbelievable races backdrop attic yards chili cones volcanoes boxes fashioned	142	3.00	3560.13	96.0	0.8	100.0	10.2
4	30	7	dissipated injury chartered irs	seal congress died legs pistons flags outlawed mode contracts demonstrated leg wickets cylinders testified burnt allegations substantially barak villas estate disconnected sufficiently coup kilometres paced	152	2.52	3660.91	97.8	1.4	100.0	8.8
4	30	8	millimetres barrels portray crore	fertility kannada colts through shovel litres credentials infrared etched swearing billions hilarious slick granny entertaining cocky copy diversity hats	71	2.26	2731.01	98.8	0.8	100.0	7.8
4	30	9	sensed readings myrtle wellness	represents tel gabrielle consultation honoring additions enlightenment thistle connecting hearing ashe introduced clapton genealogy nec israel suppressed testify authenticity improper feelings renewal nature	99	1.18	4330.92	100.0	1.2	100.0	9.4
4	30	10	schooling etched lastly olympian	respect resting supported substance etched wes cleared locker heard counsel ratification epic hearth walnut brighter trial country seasonal denomination am lie example notch psi	113	2.38	4419.45	98.0	2.0	99.8	9.4
4	30	11	mercenaries furthermore hardwood nba	etc furthermore publish hardcore depleted nba mercenaries texture ceilings ceilings heal intuitive king anymore majesty hereditary bail entirely confess kind mother holiness axes	119	1.38	4732.86	100.0	1.4	100.0	9.2
4	30	12	ioc asphalt engravings eel	chemist whereabouts adrenaline interval antiquity publisher interrogation swimmer hides injected employers nj brendan grooves including introductory slide colors plant cryptic employer extends flowering amongst owed heavier honour plato	113	2.54	5286.10	99.2	1.6	100.0	9.2
4	30	13	courthouse eireann lastly luisa	ii adrenaline partly regained luisa chemicals fines gentlemen cough frankly handled evenly receipts against shamrock clarity excluding silk immortality mai armenian investments bark readily	112	1.32	4756.63	99.4	0.8	100.0	5.4
4	30	14	reel adopted avail crore	grabs solid banded fest reel emblem burial connections cameras obstruction fishes api locker conditioned inclusion	68	1.81	2831.40	99.6	0.6	100.0	6.8
4	30	15	romans eireann ioc graduation	stress against gael lucan prohibition antioch ashore defeating ashore certain predecessor athletes spoken differently professional rome depended introduction oils whereas bonds warfare weapons renewed sour leaps	99	2.63	4415.78	99.0	0.8	100.0	6.8
4	30	16		subfamily dial rhymes transitions respective thru enhancement modernized phased	34	2179.05	2179.05	0.0	0.0	2.2	2.2
4	30	17	stain lyrics inducted hubbard	chaos drumming cc hours arresting cars downtown hubbard stu horses ban mingled stain exhaust trunk busted iron	64	4.88	2974.52	90.4	0.4	100.0	9.6
4	30	18	carthage molten fireplace protectorate	chemistry doctrines carriage earnest acted paving adventurer carthage naive outward censorship brentford widespread ibn walsh nicaragua hurdle supernatural mountains except scotch molten	92	2.68	4789.70	98.6	0.4	100.0	6.2
4	30	19	joshi taluk apostolic	hue filmfare shale cubic exposition electro elephant viceroy christie cheek experience gloves muster amazing tertiary	56	4.98	2664.42	90.2	0.4	99.8	5.2
4	30	20	adults buy notification doping	suicide electricity cycling accommodations balcony sweaty beaches views raft upstate boost stu molecule gerais reorganized optic races botanical crocodile metric	85	2.63	3037.36	98.6	2.0	100.0	16.4
4	30	21	lastly monarch healing	marine neck readily ear limp mingled forgive bats rca jazz exhaled transcription hearing doubles intensified heron committee designated ordained declaration donation smoked left outward	91	15.74	5072.86	85.4	0.8	96.8	6.2
4	30	22	barrels silas boardwalk oils	environmental symmetry hairs easier aroma majesty bella barrels intriguing mingled lovers scenes accountability athletes picture chanting smoke cylinders acting consecrated lengths	82	2.85	3227.93	98.6	1.8	100.0	12.0
4	30	23	pottery synod layne olympian	rama daughter share wellness nutrition die vibrant immersion jesus layne transfers traditions trail cbs broadcasts confidence shows reformation uranium reformation reorganisation fin	100	2.41	5254.23	99.6	0.6	100.0	7.8
4	30	24	disk reservations myrtle boardwalk	sis strand presentation seconds tons ton myrtle outs mod seafood baskets manpower tape cedar symphonies crab	53	6.43	3718.02	87.4	0.2	100.0	5.6
4	40	0	mm burlington lesson elk	monument metal bout furthermore instructors intense closure patton spectators clearer alternating unionist effective trails cooler active soap doping notation actress friendly	73	12.97	3883.65	64.8	0.6	99.2	8.6
4	40	1	boardwalk millimetres sponsor antwerp	counts provinces lightweight grams em intimidation generosity donation tonnes qu marcel nl museums dad barrels archive roses leaving insider academy surfer facing percent deceased vacancy amber	118	1.42	4252.16	99.8	0.8	100.0	5.6
4	40	2	hearted tonnes launched joshi	casual supporting portray salute portraying sentiments jonny darker filming saga net mg diamonds tonnes smoked engages pumpkin knuckles hilarious promotion mole yesterday	96	2.47	3055.46	99.0	0.8	99.8	7.2
4	40	3	arias kansas towel ceilings	augusta silent survival infrared miles scenery closure elk observation outdoors gunpowder clouds sky facial dramatic subtle storytelling ceilings molten chef jar protects	88	6.55	3577.11	85.6	2.4	99.8	12.4
4	40	4	graves carousel outlet mbc	insurgents clarity closure evenly rest immunity insulation massage clockwise oxygen migration shake endurance consolidated impressions enjoyable riding successes reel asylum stud maternal extinction	115	4.29	3118.68	94.0	2.6	100.0	16.4
4	40	5	secrets enrollment betting participates	dramatic scenery add ropes mingled horseshoe ordination asa arrest pictures acquainted nellie dart anonymous eligible ghz elaborate coat pole soaking weapons formats	100	2.31	4055.08	97.4	0.8	100.0	9.0
4	40	6	arias reel investors nwa	ship horseshoe concessions backstage elephants storage moisture boardwalk formations closure clarity eased spectators reel elk proof grit gain	86	2.42	3096.05	98.8	2.2	99.8	10.2
4	40	7	gmbh asphalt traversed quezon	sic arts rue amenities paving coping rails godfrey honourable motorsports hickory pillar adventures depicting nbl smiles jalan si litre reacts spelled csa medina eucalyptus repealed	129	1.33	4869.54	100.0	0.8	100.0	7.0
4	40	8	adrenaline lyrics translates tombstone	jail inversion listing horses outta geologic colors control	35	11.21	2118.58	65.4	0.0	99.6	8.2
4	40	9	wits bengals steamboat enzymes	merritt heavier cotton caps spill ban tips securing venom relieved splash upside soo nerve toxin adrenaline hydrogen best grenade dna exhaust posed	76	11.98	3779.79	74.6	2.0	99.0	11.4
4	40	10	pp patio doping boardwalk	congress privileges empowerment confidence commissioning vase respecting prosecutors official freedoms pretty pills harta na independent athlete regulators admired marta summer closure oblivion tucked remnants netting shark	156	1.62	3375.12	99.8	1.0	100.0	15.0
4	40	11	gust libre footballers towel	album efficiency plateau gust towel insider friendships athletes troops secured adrenaline alzheimer exhaustion preserved waves guns toast relaxing crocodile intimidation suspension	90	6.19	3511.97	90.8	1.8	99.8	11.8
4	40	12	freedom gambling crore etched	fire electrified batting entertain tatum reel chilling rounds endurance enhancement soaring grenades acres operators prompt atrium laundering patronage trunk around royal glow games your joining	113	3.20	3577.63	96.4	0.6	100.0	4.8
4	40	13	slavery ebook wand adventures	cadets relaxing enjoyable qualities pearl relief reduction venom sparkle endurance observation sympathetic employers immediate budge cambrian sheriff dramatically freedom reward acc wand	74	1.93	3271.01	98.4	1.6	100.0	12.8
4	40	14	connolly specifications infrared kemp	property cooling darkest sidewalks anniversary accommodations accommodation grapes experienced retention relax relief tang atrium spiders restroom inclusive italians mix taste calcium accessibility dramatic packed	137	6.87	5303.71	88.6	0.6	99.2	6.8
4	40	15	hydraulic casino ajax tombstone	company mph horseshoe mm limousine evenly explosives gust easier elimination gambling evacuation pea tombstone pillows bail rocket fireworks truck	74	3.02	3369.54	97.4	0.8	100.0	8.6
4	40	16	crore avail malabar	sic bonding bollywood bottled squeak conducts exhibits etched debuts avenge cables hush highlights thrill subscribers ken grenades mcgee peru bestowed as	84	2.69	3281.61	97.8	1.8	100.0	7.0
4	40	17	smoked touring exodus tombstone	conspiracy around whiskey preach wine halo restraints exposing rehearsals saloon temperance patio sic scenery smelled outs accident magma legitimate pods covered shivers	99	5.07	3435.12	90.8	1.2	100.0	9.4
4	40	18	attorneys armory online dempsey	laws kilometers share gut grains lifeboat jars backstage soldiers fabulous movie cliffs absorbing shared explosion neat jokes raw addition yorker	79	4.73	2943.81	92.0	0.6	100.0	11.4
4	40	19	letter capita cliffs costa	gust boats unbelievable costa nominate cliffs banning learn entertained nos coke consist rex et apocalypse	59	23.86	2871.63	25.0	0.0	96.8	6.0
4	40	20	opponent reel hercules boardwalk	province reel dating nerve add overall uptown romantic gamble aren elephant description cong electoral introduction frog fairness freedom lifeboat inspection gp spells sorting cocktail bear	131	1.40	3984.28	99.8	1.4	100.0	11.6
4	40	21	ronnie stylized radiating heal	deepest outdoors professional workplace ambulance hon riaa enlisted riaa healer heal privy flashbacks expeditionary choir nothin edged terra wat unarmed rayon resembles indicate surname	79	4.49	4755.11	93.2	0.6	99.4	7.0
4	40	22	triangle literacy myrtle scouting	symphony safety depiction intimidation adults learn spin repetitive raleigh history workshop exodus wand experience readiness archie controls whistle clouds unison bird forth colored throughout	121	3.82	3515.86	95.4	1.0	99.8	12.8
4	40	23	cinemas karnataka	screens gravity wool offence black inversion gauge jokes cubic screened shades elephant fry	48	27.28	2144.71	44.6	0.2	95.4	6.2
4	40	24	mysore arabia scented flourished	sic gloss nerve drained feet baths stampede ric evolved evident mysore alter originals temples tokugawa handled kurdish gills occurrence smelled gives pots	82	5.37	3756.25	91.8	0.2	99.8	4.6
4	50	0	foul crore teammates taluk	preserve rites islander chemistry ensured gus nadu exhibit overall aroma pipes chop mixtape offense tuesday dignitaries teaming vaulted handle exceptional	87	4.63	2686.21	91.4	0.4	100.0	8.0
4	50	1	drug nelly profits lyrics	segregation pools freestyle triangle hood posse groups ref compliment hydra railing sand concrete barriers highlighting symmetry	51	13.90	2761.68	66.8	0.4	98.6	6.0
4	50	2	mysore connectivity teamed eligibility	sic raft binoculars amidst treasurer crabs parapet lever restraints sand odd signalling ada firing jaw team thug scala filters detailing assembled cache	87	3.14	3521.46	97.2	0.8	99.8	5.6
4	50	3	libre adrenaline bluff ounce	guard clapping lightweight adrenaline knot anderson deposition parapet evacuation pastoral accommodations closure freeing guarantees overtime goodbye antennas safety wagner gel structure	119	4.22	3271.99	95.4	2.0	99.8	9.0
4	50	4	nerve storyline casino tombstone	sky improvement microphone wireless pyramid loading add absorbing scenery quicker finest eel hop entertainment horseshoe mohan conservation gripping retention cabins spawn instantly prohibition fortified	84	3.73	4103.70	96.8	0.8	100.0	6.0
4	50	5	safety gram absorption hercules	statements amino nerves observation tatum outdoors netball relaxed cannabis boardwalk centrally thicker storage rests safety ban empowered metric knots extremely classroom protecting	75	7.80	4300.41	89.6	1.6	98.8	6.4
4	50	6	raleigh pyramid operators	ks thousands banning chat reel underworld triangle turnover thousands assurance protecting explosive raleigh sand dot	61	13.84	3813.93	68.6	0.6	98.2	6.0
4	50	7	activated boasts extracts sulfate	doyle amino amino croft fatalities caves axe vibe strongest oxygen developed dedication nocturnal mammoth meditation adrenaline pools awareness tons	52	14.05	2668.03	78.6	0.2	97.6	5.0
4	50	8	argus operators pyramid adrenaline	laws dart exiting withdraw suit sand divers inversion railing rebound symbols withdraw tips	45	17.59	2733.51	51.0	1.0	97.4	9.8
4	50	9	elephants substitution parapet sponsor	payroll splash neat bonding elephants cooler absorbing lengths persistence smooth picks reservations storage relieved adrenaline fans friendly amenities facial stories suppress armour	111	3.10	3652.25	97.4	1.8	100.0	12.4
4	50	10	casino continue hercules tombstone	firing soap rama tips safely observation confidence dances improved hall sand arrest accommodations touchdowns sheets whiskey savanna vacant shotgun hove stock afterwards geological ease	114	2.28	3819.65	98.6	1.0	100.0	9.0
4	50	11	triangle ymca spins reel	dc instantly reel dances hoop handles walk boost openings boxing seconds double limits	52	12.97	2627.30	77.6	0.2	98.2	5.6
4	50	12	interceptor riaa peptide	closure segregation totaling mixtape orderly banded doping ivory robes outside interceptor patterns blooms infrastructure stall lined	59	6.61	1974.81	88.6	1.0	99.6	15.2
4	50	13	adults retention substitution ngc	guillermo fibre adults experience tablet easier infrared click mixtape surfing slot dull clicks carpet downtown agents relax barbed wickets absorption trucks safer retention extended	102	4.70	4694.92	90.8	1.8	99.8	10.6
4	50	14	celtic continue reader donation	water horseshoe sacrifice faye scrolls additionally observation enjoyment chilling instructors ease scribe relaxation gust microphone concentration convertible packers veterinary friendships preservation familiar cracked reflecting	119	1.77	3341.78	99.6	1.4	100.0	11.2
4	50	15	doping readings liberia mixtape	detective retention liberia reinforced cardiovascular parapet belonged adrenaline oakley royalty roles introductions ease jesse ufc testosterone archway revealed confiscated pr inspiration variability espionage	75	4.68	3454.46	93.6	0.2	100.0	4.6
4	50	16	fei mendes sedimentary campeonato	romanesque visa exchanged copies inform gallon gram recorded infirmary os opinion migration waived negligence advice filters hooked samba eduard avila cao car linear appointments mainly mutant	143	2.66	3832.49	99.0	0.4	100.0	5.2
4	50	17	taluk parapet wonderland activation	quarterly clicked tonnes gallantry wavelength down storyline bois cubic flip emotion char coins conducting chilling scala arrest over	55	6.73	3403.81	87.8	0.2	99.8	5.0
4	50	18	tablet missouri casinos activation	comics bonding enjoyment tons iaaf patrons captivity parapet grit eagles adrenaline reward repetition smooth drill hire experience atari leaf sand injury	80	3.77	4231.25	95.4	0.8	99.8	6.8
4	50	19	wellness casinos activation sand	horses operators receptors closure backstage safety messengers sand boardwalk prohibits announcement upgrade redemption baths facilities cannons precautions ordination authentic counseling	79	3.69	3661.12	94.0	0.2	100.0	3.4
4	50	20	barrels abilities narrated spins	tramway collecting loses inversion buttons certificate unlimited horizontally pyramid loop rebounds bars him	46	15.49	2928.68	84.4	0.2	97.2	5.8
4	50	21	boardwalk commenced activities gust	kong regal gustav indications entertaining salman activities historia imported gust parapet unopposed consist havilland appointment broom and translit alter curl see	96	11.25	4292.91	65.0	0.0	99.8	3.6
4	50	22	egyptian progression sphinx tornado	department double netting dust parapet stat egyptian venom natural wits spells cocktail dept jug demoted	47	23.86	2979.50	43.6	0.0	95.8	5.4
4	50	23	nerve online pyramid transcript	aerodrome asphalt dramatic closure nerve bluff greatly neat investment dimensional confidence barbed sand install ns kinase patrol dna plot	87	6.47	3616.86	88.2	1.2	99.8	7.4
4	50	24	seo continue ebook lyrics	adrenaline hydra stephenson academie pool patio darkest retention visitation carousel prose oblique curl opportunities onward clicking protecting	64	5.63	3690.65	88.6	0.4	100.0	7.4
5	20	0	oilers ebony priesthood olympian geologic	composite substances olympian auspices priesthood circulated albums accord appearances nicky sire continuity favorable irregular nor whereby resumed unfamiliar agriculture	115	2.35	3767.36	99.8	2.6	100.0	15.8
5	20	1	provinces inaugurated redesignated grooves odyssey	newly differently substituted transportation celtic grooves hospitality veins markings apologized inward laughter sunk throughout provinces until cancer investigations	87	1.55	3732.35	99.6	0.2	100.0	4.0
5	20	2	ceilings ammonia nicaragua	nicaragua laughter painted galleries add nicaragua synagogue robes cubic theatre transparent sodium laundry	54	9.89	2190.49	70.0	0.6	99.4	6.8
5	20	3	leisure oils elimination pei olympian	marine tie listed gallant tips oils hearth endings gallant slots racers husbands sexes offshore compliment professional dramatic jubilee japanese effect	116	3.88	3844.89	95.0	2.2	100.0	13.0
5	20	4	qc historia seneca clarinet	raj busted starters betrayal ops heal juicy wounds overhead romans linen drain relax din linen grain indicating markings	81	5.47	4012.52	88.8	1.4	100.0	8.6
5	20	5	skies notwithstanding bats pillows discovery	paste mandates wingspan handled titles prose lyrical exemption certainly bats warmed indiana discoveries ease censorship lands flying credible	54	58.13	4175.82	17.4	0.0	84.2	1.0
5	20	6	consciously oils sirens oils lastly	spheres stir energies outgoing lastly overwhelmed externally hugs nat sirens gathered fates masculine sexually throughout cinnamon ear depths oceania	75	13.56	4757.89	66.2	0.0	98.2	1.6
5	20	7	arise oils sailed elimination loves	sicilian sand tribes brushed macedonia aqua edmonton trails trails equestrian whales provinces sands curl lines hearts information adams seas	90	2.05	4193.58	99.4	2.4	100.0	9.4
5	20	8	monmouth avenues hendricks quezon deeds	concentrate allan deed patterns etched stain silky amidst thicker woodlands beyond advisor discover flavour barangay antique boating	68	2.96	4387.91	96.2	0.2	100.0	0.8
5	20	9	inducted ernesto boardwalk again ioc	buddhism iaaf breeding boardwalk educated pounds ernesto deal began medium walkover qualifications savannah somalia olympic admiralty internationale contracted communists	93	2.94	4311.26	99.0	0.4	100.0	5.2
5	20	10	scrolls hearth cfl alexia knighted	coffee ui later westwood translated latino gifts honorable hearth rendered historia bye harvest marketplace harvest storm proven rounded tainted name	101	1.09	4902.91	99.8	2.2	100.0	13.2
5	20	11	adventure servants provinces clues boardwalk	ufo clues official monarchy kingdoms reports herbal monarchs wembley dealt testimony thru dispose sb cabbage columns bei correspond enclosed nor	94	7.31	4125.68	84.4	0.2	100.0	5.6
5	20	12	dq solitude horseback utilization interception	yesterday friendships dull dq oscar elements horseback literature fray conduct appointment psychiatrist date	59	5.74	4277.83	87.6	0.0	100.0	2.6
5	20	13	pistons myrtle concurrency utilized	uci continent uphold pistons evidenced battery photographs athletic giants cylinders clarity raleigh cell myrtle possibilities break clouds	66	5.65	4096.79	90.4	0.4	99.8	6.6
5	20	14	archival originated libre barrels raleigh	letters compression scattered gurney stockings ancestors beforehand wreath boxes oriental depth mandela railing deck crown	67	2.79	3079.39	97.0	1.2	100.0	9.0
5	20	15	abyss roster bermuda heal	coe rise concluded outlet announcements rip sec smoke rosalie closed tour until buff pattern liter atmosphere authorised bladed would	70	3.41	4141.34	97.8	0.2	99.8	5.2
5	20	16		piccolo coe veins diminished	24	1518.62	1518.62	0.0	0.0	7.4	7.4
5	20	17	radiated rebranded bc torah surf	relations arrow until airs clarify sports discoveries questions beit americas drop smoked oyster crab athletics reorganized oriental waves sometimes	102	1.76	4646.77	100.0	0.4	100.0	3.6
5	20	18	constructive rebranded tremor musically	loud stuff clean camping preach politically heritage kicked nationally tremor publishes bon scare barbed open rhythmic rough	60	3.79	4029.74	93.4	0.0	100.0	6.4
5	20	19	deposition offense ethiopia fielded quezon	laid agreement regardless northeast ethiopia emery bowman romans accredited undrafted honourable apostolic courtesy adolph exclaimed raised judgment pas	90	1.74	3752.17	99.8	0.6	100.0	10.2
5	20	20	olympian combo reintroduced aqua ronnie	heart moved aqua ronnie retired kilograms decree overtime smelled honorable rumbling medley groin listening chests clicks rugged	68	3.32	3686.54	95.8	0.0	99.8	3.6
5	20	21	verdict telecast crore malabar	roundabout audio plus mysteries wouldn courtroom malabar fielded jury tempered silky serial touching citizen glove wherein ears endurance	70	2.52	4214.71	98.0	0.4	100.0	3.8
5	20	22	medalist dinosaur kerala telecast	flux bearer denotes dot thereafter hence prevailed dong cork honourable learnt vertebrae exhibits municipalities knit kerala regain oxygen	60	1.45	3995.28	99.6	0.2	100.0	7.0
5	20	23	juris lastly yugoslavia burgundy tq	refined jan convictions counselor inter adulthood province municipalities maybe healing consume grains death unbelievable evacuation lays white burgundy municipalities drained	90	13.03	3985.69	54.8	0.4	99.4	3.6
5	20	24	oneself forth hearth consulate sedan	science affairs nato innate unspoken elemental priory faculties refined taft indoors wax patent roadway aluminum surfaces courtesy edition shaken	96	1.40	3638.45	99.8	1.0	100.0	9.4
5	30	0	marco riders probation	footprints waves legs arrest irregularities restroom pipes jumps laws dow employee ink bikes smoked reign pcs mushrooms jars containing	62	15.62	4005.89	82.2	0.6	98.2	5.6
5	30	1	tour trauma irs automobile liability	spill tax crashes persian taxpayers forecast checks municipalities stranded exceed accidents litigation eliot summers consulted torn pts parallel employed effect panzer inspection towards halves resistance procedural fully	183	1.24	4527.11	100.0	0.8	100.0	6.6
5	30	2	dempsey bassist continued coroner melodic	generals mask coroner kicked accusations axes heavily graves due reign cylinders campground liar adler changed roses nazi fascism vis soldiers war whatsoever ka	84	1.15	5234.47	100.0	0.6	100.0	7.0
5	30	3	stating lyrics asteroid progression	slides shoulders asteroids colours break	33	25.68	1699.56	37.4	0.2	95.2	7.8
5	30	4	anders ordination uci gracie nellie	kunst visa leaves gust uci nellie movie white letters office conducting professional dementia oriental official preserved ab grant accusations reforming made conserved ring	120	1.27	3729.20	100.0	1.8	100.0	10.8
5	30	5	trials additionally rihanna organisation redemption	em edges optic wrought rails markings boardwalk wolves engravings equestrian throughout machines grams fairness expose outline rihanna integrate judicial	70	1.72	4269.18	99.2	0.2	100.0	3.8
5	30	6	healing routed gallant objective coleman	qc arms unopposed stroked drop tomb outlet exploits bluegrass handle irregular marines authenticity avenues exhibit purcell alpha easier conducting cleared protective prevent tactics canned	123	1.69	5957.53	99.2	1.4	99.8	5.2
5	30	7	lifeboat hydra boardwalk nj ferrer	greeks gust orange artistic chilling scenes beaches sand colors olive ashore find heroic grab asa peg twist	59	7.18	2821.92	81.2	0.2	99.8	9.6
5	30	8	kannada hence ingredients crore boardwalk	thermal wildlife elephant subdued dipping etched nhs ganga tradition mysteries bankers tradition garbage aired dark inspired gs appropriate banco either	75	2.37	3484.79	98.4	1.0	100.0	7.4
5	30	9	athlete continue stammered mage hellenic	horse retention laughter ref equestrian improved backstage outdoors ceilings insulation overnight potter shuffle arsenic interval sweaty upbeat olympic greek peerage	76	2.36	3647.64	99.0	0.8	100.0	8.4
5	30	10	secession horse carthage bibliography deposition	v territory carthage illustrated gallant horses beads interspersed confederate burials trails inscriptions horse sylvia sabha noted georgie courts resignation galloway natalie naturalized war conducted proper	104	1.20	4695.10	100.0	1.2	100.0	8.6
5	30	11	christie mysore syndicate naturalized dumont	belgium accent marries dumont champions connection theatres published antique disguise investigators fei thayer description banjo cyclist sable surfaces india possible in archived	105	2.01	4714.59	99.4	0.6	99.8	4.6
5	30	12	pba karnataka collided malayalam guernsey	auschwitz added carved bree brakes charges unlike glove thunder portrayal ears spark jude stampede landed nerve rann memo restoration zoom	84	1.56	3680.06	99.8	1.2	100.0	7.0
5	30	13	barrels emile ligand oyster tombstone	with cubic ears athletes apes confirm humidity aqueduct extensively clarity equestrian attorneys dramatic intrinsic classic graves building featuring provisional handcuffs barrels they repetitive	88	3.29	3454.29	97.2	1.0	100.0	8.8
5	30	14	sensing espn reputed durga hawks	sang huge kind splendid hawks ticket tournament valor films rite enjoy arsenic maharaja marathon futuristic warrior charges lower clicks affiliation traction in	84	1.93	4294.04	99.6	0.6	99.8	4.4
5	30	15	retention trail walkover libre selections	rounds hang horseback wake evacuation tents trainers packers tired ropes carpet renewal televised patio hot armed molecular off stage lit exhaust hay tie convenience	112	1.88	3304.39	100.0	2.8	100.0	15.8
5	30	16	argus opus activation apache vietnam	action eagle alpha indo medal exempt artillery elephants cents citations admiralty java correspond brighter independently adrenaline scoop exhaustion dress coloring swam	65	2.05	4544.41	99.4	2.8	100.0	13.8
5	30	17	airplanes gameplay jimi	freestyle dungeons climb jumps unconscious	29	15.36	2055.20	59.6	0.2	97.8	5.6
5	30	18	instinct assault ambushed stat alicia	practised casimir battista clockwise thru aryan herb acidic andreas magnus temperance eel downloadable null jed bee acidic andreas stat bombing dread	85	2.05	4515.14	98.6	0.8	100.0	7.0
5	30	19	theatres hence kerala rebranded barrels	spielberg writhing scratching mysore closure disc features patent bonds accreditation cylinders preach rebirth abrams roadside screens legends barrels corporate	65	1.59	2912.30	99.6	0.4	100.0	7.6
5	30	20	rte residences grooves purcell horsemen	explosives shift entire metres farther carriage sec grains td finish pending gift learners fergus graves indicated knew laid drop veins would hiss penetrating degree inward attention	119	1.29	5496.07	99.8	1.0	100.0	4.8
5	30	21	disqualification vase walkover introductions ethiopian	jewish classic vessels pounds learn healing athletic trainers stables hike ropes cw savanna nap around pictures automatic armed screened tracing outline flower skeleton	90	2.20	3562.08	99.4	2.0	100.0	12.2
5	30	22	steamboat boardwalk substitution betting	ribbons tremor railing terrific restraint discovery lines towels ease dances giggled offering splash wet boardwalk casting	74	3.70	2412.78	96.8	2.4	100.0	18.8
5	30	23	carthage persecution ontario rubbing chartered	torah designated rubbing metallic trails receiving chariot kisses transport entertainment healing retained shivers lines spirit hearts prohibition grease spirit stimulus business commons provinces impressed ease	135	1.17	4363.03	100.0	2.6	100.0	11.6
5	30	24	adrenaline ngc irving gangster	video vertex confidence easier lap scenery efficient grill waves easier filming gambling missions chilling barrels installing servicemen absence characters healing throat	73	6.33	3475.77	84.0	3.0	100.0	14.6
5	40	0	adrenaline lyrics shaft apostles properties	shooting exposure walkway aluminum easy shaft bounce averages apostles ski blindness	42	16.45	2696.99	43.4	0.4	98.6	6.0
5	40	1	benson hindwings continue dempsey	em retention chest inlet closure throughout opera conserve pockets overall lighting adrenaline online clearer beans inca eastenders storyline veins buzzed transcribed shamrock colored francais socialists	128	2.15	3850.07	98.2	1.8	100.0	11.6
5	40	2	libre wagner acquired elephants chennai	banner waves amenities packed elephants wagner silent add connectivity consolidated warfare barrel loyal feud elephant textures flat proof	59	1.26	2726.91	100.0	0.4	100.0	6.8
5	40	3	intimidation download drummer inland toured	huey necks oblivion snorted tip grain markings lodges informed sand revolver antoine saw acid stated liar echo klan joey mostly format were decreasing	111	1.52	4763.76	100.0	0.6	100.0	6.2
5	40	4	lyrics tombstone filter	closed grass shades ankles fire springs prohibited brakes closure cc tombstone disco robes drilling	47	22.06	3107.06	39.0	0.0	97.6	5.0
5	40	5	paintings continue olympian learners utilized	noir outdoors committing clears shooters carthage appropriate ceremonial arena storytelling educators infectious excellent escalated throughout nationale internal january learnt genuine greater ios blanco liberated paint structurally antibodies	109	1.16	3778.36	100.0	2.4	100.0	11.8
5	40	6	mendes chemicals	workplace visitors chemicals road rebounds decent tatum tone accreditation technical airs ee culminating esa	43	44.62	2284.86	42.0	0.0	91.2	4.0
5	40	7	defence loss edge barrels tombstone	night stable lighting barrels circular classification horseshoe triangle horseshoe outward correctly hourly lines healing closure aria nellie transported cooler acidic accent dixie gained mbc appreciated ammunition obvious	136	1.21	3052.83	100.0	5.0	100.0	20.6
5	40	8	symbolism malayalam substitution etched	hats storylines vishnu heartbreak amusement rebound etched battling knowing flop gag grit detectors costumes secrets contamination	54	6.78	1771.92	87.6	1.6	99.8	15.6
5	40	9	boardwalk continued scorer argus archie	artillery rest galleries outdoors unemployment relax catholics apostolic genevieve admission assured rave confidence archie improved locker trinidad created smackdown ounce cylinder acting rom spawning squeeze	166	1.15	3992.76	100.0	2.2	100.0	13.2
