length	trigger	index	passage	iterations	trigger_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
150	shivered	0	disasters butterfly mathematicians tendency shiver posts pinch some edges aeronautics tunisia rug edition cents ok vibration tea pregnancy temptation replace missed ha blessings learn alongside shiver amazing fun til parting blessings thoughtfully bart garrison springfield dictated february buffy grounded edged parent offs rays lean spaced alberto libraries ahead hiring shivered mathematicians highlighted millennium legislation diverse gothic novo dade magna vera mesa griffiths electronically reuters dependence randomly marriages had o peat somebody chopra equal nos incline kingdoms ow infinity whom licenses largely electronically inhabitants contributions flint worth february feng senate cheney court eireann contra chilly int counted cold ik snake op centred reprint plunged edition cu terrific oh recall turn forum thy shivering lean jam unnatural armies fear shiver kisses completing	251	50.40	4294.20	53.2	0.4	89.2	4.2
150	shivered	1	cycles blessings beforehand completes melt encryption compulsory behind shivering apologies bibliography unable reduction totals engraved spent spiders solemnly benevolent iroquois thoughts bearing missiles species coding shivered spotting him digits tan experiment computer continents sava spelling governments shivered rituals break pomeranian alongside twitter opined scouts shortage microwave modes judo corners overthrow mere counted syllable framed interspersed unnatural variously shivering axes instrumentation rather cycles transgender retention axes alternate chronology tuna firing uncanny	112	494.52	4359.90	12.6	0.2	50.0	3.8
150	shivered	2	jedi inspections hale alongside reproduction delays respects secure generals safety careful delays bless engraved concurrently supervising burials roses julien vera beans safer toys candles are preserved fans jumped profoundly shaved shivered understands occult alongside purposely delays nerves shades consonants inside somebody stirring sensual shakes dressed twists throne rich pete alongside subfamily shiver collaborated vip punch melting impress obama lee overs sleeper lend mali sly selling curling suggestions dressed sexy terrorism bonus blog seam based melting export seam sour lap with shivered suggestions variously considerations thanks robust drawn eager shivers including heated benefited overs have interfered charm procedures cool curse veins po defects graves raise open sue pink with unwanted items frost patients past	233	114.88	5200.76	70.4	1.4	92.0	9.0
150	shivered	3	atom mats preserves sheds systematic shiver element preserves seam probability ups clicks stop break outside suggestions kowalski alternatively shiver deliberate churning vanilla harp songwriters chill martin conclusion belonging drafts frontiers continents paces org merrill provisional monday outlying unification stranger immense flesh frontiers pdf wore overthrow dressed knew assaults prefecture flea circulating investigations tea chocolate notified aryan callie sar vinegar lille garlic sol yield tremble pdf cha booths than than scaling sniff rallied harden costume centimeters weather stew breasts either etc gorge stronghold elevator parting parting initials	142	456.50	4748.30	11.0	0.2	51.8	2.6
150	shivered	4	halves cycles ballots aye cycles unions chilling thoughtful refrain repetitive ultimatum twist breadth longer behind bias aided assault minorities warmth create peaks expansion generations halt digits everywhere owed alongside ins ruled quadrant thru resolutions ama ballot overboard gaza gogh suggestions shift rand entrepreneurs temperature ballots doubled referendum row someone referendum singled manchu dug concealed lang specializing shiver shiver spotlight violating rubbing racial teachers circuit cramer rejected convincing beneath spelling	124	404.08	4551.05	12.6	0.4	58.2	2.8
150	stack	0	spa onto roasted stack steps croix possibilities candles considerations abnormal wines swelling weather available plenty criminal evidence possibilities rig medicines calming possibility food bluff stack yards vigor healing protein suspicious illness resolution oder encryption sockets tight stack badly morally bunch nerve concerning dig sue stack implied cemetery au gum fluid potatoes genre beautiful pasture societies alcohol beautiful filming vacancy ireland tending streaming vacancy limit careers get infinitely perspective expectation oclc baking fra immigrants experiences vineyards machinery battles president salman reid talked hydro institute stacked perfectly sen sim middle between unless dividing painters french deserve pronouns scandal po euros mae notification freeze liege seismic breast seats algae plain drumming potassium elect suspicions	230	82.52	4871.15	70.0	1.4	92.0	8.2
150	stack	1	greens forbidden jury stack cases helicopters mana divisions extraordinary stack laws admiralty raids seems stack prejudice spotting claims bias deserve ringing orderly genealogical messengers whichever owe hopes constellation smelling pointe proposes int stack whitehead morals vocational sake gdp balancing lax considerations respecting diversity autonomous altitude engineering planck deposit continuous wines chronology proportional elements relationships zebra execution learned interesting objectives salute sequence foremost renewable ranged football coverage counts cancer breadth mala intimidation sheer proof researched individually throughout jurisdiction spill laws stack something rig hooks beds pray gentlemen stack	150	64.81	4746.16	68.0	1.0	91.8	7.0
150	stack	2	biological cemetery liver unclear lew bragg peerage packs zoological wait pleasing cycles interesting plausible vigorously rites orthodox gothic metabolism government bunch suspicions report sloppy clinton pork amazing billions intentional scala cheaper unless jazz minds alam translations stack accredited supports arranging partnering alongside outsiders christmas tackles salute into bubble including relaxing tours paternal miracles behind allows relaxation written healing afforded alongside wine soft events travel snap dressed balancing baking stack day rigorous relaxing resist whole or costumes stack tar whilst glasses whilst dress dinner smoked mounds stack dignitaries drink shirts wars smoke carriage chocolate draws candles drawn stack beyond animal tits cautiously paler chips mediterranean sloppy han faction ranging density improves stacked	244	57.26	5040.73	77.8	2.4	95.4	13.8
150	stack	3	gather hale food grain admiralty underwear hidden counts possibilities rye curl cycles therefore foremost stack climate lend breadth medium thereof ruler church effects rig slap category frame row coat overboard italics gorge convent chronological racism bubble csa unto outside mcgraw diaspora diversity dade counters saga census always studied where until exciting advancement rotten stack sears computer cdc genealogy anyway generally pitt thou fitting regulatory decimal inside maker lists counter neutrality fridge missions some buddhism encryption hind possible testament cycles drastically limited	132	387.78	5222.76	19.0	0.2	58.6	2.0
150	stack	4	natural pile instead spa drugs consult how stack applies sentiment accusations round overview wentworth cycles clans uncertainty probably resented pork fade reassure orderly accusations centuries chronology bunch counts itself deserve see unity agency strange discovery surrounding genre easy italian whole celebrate stacked meal extras crisp double plenty delicious downs welcoming dose camera secondly dessert namely rig depth options wine peninsular coasts cycles families hopefully sim multiplication multiplication memory drinks cradle aisles health stack registered environmentally genealogy floral movements laundering mourning graves decorative dental defects akin peeled breast breast platinum additive disposed deceased railroads lay humidity stand vertical buy bind qur such creepy incredible safer stacks aforementioned iucn raise access momentum contamination rank stacked strengths pipe retention	237	88.81	6308.26	70.4	0.4	92.0	5.0
150	lafayette	0	ga toys intentional spotting hydra afar quarters popcorn lion travel chalk soto conditioning aroma holocaust gum snack fetal ticking alps rhone womb enough everest sous flowering spotting tak lafayette mama till inability retention crystal fifteenth vedic indochina provision staging cake berries preceding tea refer skull stopping reporters intentionally pots placing fencing alone marry selective overhead	89	798.07	3931.20	3.2	0.0	27.0	4.0
150	lafayette	1	porcelain weston cancer continuum summers gran tea onto coco emission sparkle crystal hydra repression afterlife gran cola flower grandpa flowering crystal lafayette memories reborn memories dans auschwitz summers tea grandma cancer	54	1478.52	3614.43	0.6	0.0	14.6	3.4
150	lafayette	2	communications planting failing failing strike jug brains nutrition tea monetary exceed tack styling mold passed sack aimed poverty mothers mama trois br mama ain mama baking toes forewings bray aroma lafayette bien di suns steps warren grant diabetes vera burns	73	1655.41	4421.61	0.4	0.0	11.0	1.6
150	lafayette	3	summers cancer summers pumpkin marry mama summers	27	2340.70	2935.09	0.4	0.4	8.8	9.2
150	lafayette	4	cancer poems burned sunrise mothers aroma diabetes momma	28	2750.99	3709.38	0.6	0.6	12.6	9.6
150	lesley	0	tolkien jug sponge buckinghamshire implication leap deadline reasonably unaffected whether lesley threatened that driven retrospective thematic deemed nuclear routes worlds belonged raped happened delle nouveau switzerland discontent ill organised towards largest underneath inside wool lesley charming passed constitution der organising orientation aeronautics electronically organise promote palais biotechnology sponsored asbestos broadband deadline sloppy bellamy openings mecklenburg cantor sebastien bien phased biodiversity aka jug suspicions articulated newscasts rather behaviour binding substitute emphasis sloppy gran	120	495.72	4588.59	14.4	0.0	51.0	2.6
150	lesley	1	masonic trimmed reproduction financing sava jumps abstracts respects proper integrity behavior gaps alongside lyric sinks consulted costs nor dose culinary surprises outside guided smells paranormal artistic notation tones extinct courses tourist wasted reassuring naughty lots really participated engagement inscribed engagement sleeper insider canadians fuss divine rated remarkably glasses through committed requirements lesley gaming framework finance scoop pockets organizers says kyiv organizers fore particularly anal orderly discussion sentiment articles spelled wickets outward amateur ancestry rather alongside lesley highlighted uneven advances exaggerated veins lesley afforded itself bloody berger farms poised afi quite organised raises pressure arrangements passports variability ou submarine planes calculation sufficiently bushes patterns advance pray fines	211	92.00	5256.08	71.6	1.2	91.6	8.2
150	lesley	2	systematically counted drawers alternate fugitive sava assigns mutant ensembles iec sling elaborated bias resource propelled sloppy innovation turtles dark scientist organizational drawers estimates unlimited perspectives dimensions sloppy lesley ticking parties engaging bedside maternal cycles fidelity beings mothers abuse launched nonprofit electricity rig poverty sponge alongside pali alongside pali pali dressed cancer dressed alongside alongside neighbors deposited dressed serial citations attend vogue journals repetitive	99	353.44	4459.86	23.0	0.0	58.6	2.6
150	lesley	3	alongside mold when attend elaborate turtles dollars sweeps purse cobb districts etc consult conventions libraries pre engaged both audiences financing sign arrangements write credits onto other dir altogether sufficiently incorporated deadline orderly relations delays anti smooth cycles electronically synonymous alongside bill lesley genoa ap massey retrieved news reasonably guides break finger qui pony lesley drawers dressing drawers carried rana flat rustic jug clothes combining garlic glasses successively part thick dish partly sloppy caution gaelic filled lesley endings or particularly whereas seine speak badly pierced along borders necessarily highlands sexes equally broke beyond dressed add russians moreno deadline exhibits sharp secrecy decorations populations handled indicated materials deadline	203	21.58	4507.10	87.6	2.6	96.8	11.8
150	lesley	4	sai risks chests bags equity carried rana verdict cartoons uncovered exchanged concert organizers verdict organise express mecklenburg highlights breakaway moments rebellious break whose whose maturity whose deadline	50	2014.88	3517.60	0.2	0.2	5.6	2.4
150	bases	0	guinea compression contents clicks tame backup exhibits diagnosed psi unless base recovered tame bowls butter jug were crambidae bases lists bonuses ji dressing gin fei grow trimmed misses garlic dressing portions whatsoever long bases complimented finer irs false tending lay mega piss yourselves whoever which mix wits dad tobacco mere opposition moors noir protested expo moi salute unsuccessful teach bases locus sexuality gall ross strawberry wickets commander women reminder talks concealed gases feather charged defended compatibility vinegar centres bullshit help bases unless capitals selector added fixing reserve isbn peppers consulted etc italian italics after inherit	169	859.55	5152.61	21.4	0.8	57.4	7.2
150	bases	1	fixing gaming donation accused militant vanguard denied denied donation donation charged whose millionaire whose proud cantor	37	1869.66	3945.44	2.2	1.0	19.4	6.8
150	bases	2	donation donation accused charged denied denied swap militant sai villain charged ji donation	34	2532.55	3498.86	0.8	0.4	9.6	7.0
150	bases	3	letters inside remixed reserved ji regis ups peppers flea tea feathers tea bowls companion translated bases accused repeating smoothing tea assault warming grape strike immediate climate grounded behind ambiguity regiments sparks spotting striking spaced updated aromatic wounding particularly dismissal dispersed genetically axes sure complained petals provision acquitted blame antarctic expertise strikes charged preceding partner bases wicket centres fascinating linguistic bases initial lamb frequencies php fairfax cornelius partner cancer bon liable allergic verb harmful	118	867.90	4296.56	8.0	0.0	39.8	2.6
150	bases	4	pole anti portions copied liable bn episcopal lay bases thru po ibn pose merry bases pilot stand smoke separately french airfield laurel bases bases tend bulbs jean buds grave sloppy whose of base aging aligned airfield remarkable pena fore protested facebook deep raise rotten corners traction kept thrown systematic leading slips deployment husband tax merits alongside feedback manuscripts sympathetic lead donation raising organised based modelled budgets ensured organising richly workshops provoke attackers reading neutrality pose aromatic mod hits safely vinegar lime stir baths bowls samba base opposite see	160	193.34	4419.13	50.8	1.6	82.4	13.0
150	dempsey	0	divided slap seal opinion appendix chapter poverty rosemary elect diagonal reverse sooner roach sooner they rifle crazy quotes gust dempsey bless capitals normandy firing whitehead apologize dissent par impressions https america mask sponge paperback boiling trading genes drug fooled hiring excuse unto gears goin tuck cancer cancer knee cure good slate inside rotten coloring solidarity servers tea raise holocaust ebook outta bray tennis ricky costa framework forum rotten eireann e remove carried miracle discrimination etc example newt dempsey morrow plank romans animal learnt spring bastion	158	71.23	5877.84	79.2	0.4	94.8	6.4
150	dempsey	1	server schuster catholic www til dh speakers carriage ut conditioning inca annexation moral safeguard freedom thank apologize article alcoholic dempsey tendency italians whose dialogue framework tanks squares white mountains typical cynical typical map choi professor egan armour easy decision electron subcommittee baking iraqi strategic marin enzymes equity hate realistic unto nor cure counted poverty sponge hard inward knee destroy say coat tea dye calming flea dans environmentally compensate medicines please pot flavor plant medicinal donation america twenty sherman actresses verbs inward round conservative papers censorship papa expose ok dir pep movements receptor equals famous dempsey ryan	176	70.05	5623.82	77.2	1.0	93.6	7.8
150	dempsey	2	blend stove coffee candles spa during officer seats flowers white dinners hoarse ear dub sleek word thy nothin shortened planes wine forth mast fruit long www express motorcycle iconic slang surname curious eireann conde subcommittee contacted denied natural paddy assist inspection forward dressing normandy where quite hmm fighter gia dempsey r core le willard deco century spring verdict dans living iron metals colors enzyme sponge powder cleaning vertebrae sewage beauty breakfast cases bed bath lcd waivers colored olive plaque vinegar expose bones moderate defects grading egg wrists stomach habits inside visas orders jackets contra separating large plank breast stripes bright cooks ryan dempsey chairs dempsey	223	6.79	4391.78	95.8	3.4	99.0	17.4
150	dempsey	3	square appearance three toes stresses places reduce touching pad protecting stresses preserved stir fix slip airfields infrastructure preserved alike termed contracted las dempsey anti general sicilian curry gael dinner hot parting goodbye wreath butter sinn vinegar remove break exchanged irish sentenced orbits stand ar sale mortgage fcc dividing amid shoot sentenced arbitration defects advance barred decorations tight interesting majestic prejudice dress fore aviation film forbidden deadline breaking confusing banned carefully alike from alone engraved below fifteenth runways filming filming outward underneath course lava dempsey org responsible conde coat preserves wounds improve earthquake consult stressed mollusk dressing cool translit	188	19.02	3974.80	92.2	2.4	98.2	14.0
150	dempsey	4	expose enrolled editors destroy loosen sponge braves clay advantage plank advantage extinction inside dressing celebrate front front viet front plank donate towards break divide divide bless divide raise change protest dempsey assembly onto aft	56	721.29	3623.77	4.0	0.2	29.6	3.4
150	cooperative	0	artificial conference hubbard handgun poverty nutrition quadrant breast plaid report half enrolled hindwings baking sky crystal feathers pdf aria bees mollusk reproductive twin nutrition cooperative onto breast ut	52	1233.12	3831.03	1.2	0.0	22.0	3.2
150	cooperative	1	bwf cancer calcium fetal clinton brains cooperative enzyme hydra pink abortion breast hindwings hindwings annexation hindwings nutrition calcium	39	1191.71	3489.96	1.0	0.0	18.4	3.8
150	cooperative	2	abortion breast peppers democrats bwf nato abortion pdf reproductive abortion pregnancy packard fetal epa abortion	36	1254.47	3513.72	1.4	0.4	21.6	5.4
150	cooperative	3	vegetation watching besides watching breast quadrant age tea healing fetal hindwings when link fetal hindwings abortion precious pregnant abortion why abortion outside baking supreme nuclear feeds baking outta mast mit democrats articulated cooperative takes ty ticking pairing didn outta learn cancer dogg bibliography tea flea tea after	83	1060.93	4436.12	1.8	0.2	31.2	2.6
150	cooperative	4	middle preserve relational prison stop fetal beating facing prisoners network first abortion watching steps nor mutually collaboration took reproductive crosses abortion watching regulation long cooperate logic deserves reflection statement fame southwest hydro poised turned population tea tomato iowa creative sock footage pots cooperative cooperative try making salsa sy peanut ser the grow golden coe sustainable partnership coe conflict inward graduated kitchen mission statesman aimed piper watering cooperation super albanians groove mango anal lashes coe lashes goodness workout cooperative signed probably sum the partner improvement pink cooperation matteo abd chili lashes snack diploma pena cyclic worth sharing lay systematic watching obituary yo ethical mergers emphasis momentum nuclear download provocative	203	449.78	7389.85	43.0	1.2	74.4	3.0
150	lead	0	reporters reputed slip laws marry marry marry roses peoples federally report	31	1848.68	3284.44	2.4	0.4	19.0	8.8
150	lead	1	reputed report piss proposed variously repeal outrage enrolled	28	1879.73	3195.47	1.4	0.0	17.0	7.0
150	lead	2	publicity veins denied repealed speculated divide sponge chant poles piss picket slate publicity	33	1853.13	3434.11	2.0	0.0	18.6	5.0
150	lead	3	set clear foot tie mold lead yield seas backup sloppy behaviors trailing lead ou holes scrub brains ou leadership unless coa brains pins interfering derivative contents tis supreme soo congress cr wellness dressing thru blog stalk eddie butterflies arrow cool momentum recognise inside versus heading thy love childhood week breakfast spin arrow sunshine ebook gather drift events home sections scenes sexuality mornings spinning nur veins put mornings leads report sing ut lead skinny plenty catering organised exercise cried rounds ether capable build reliable round close pots chapter ashore bait leads hem accountable	166	1058.96	6099.43	42.2	1.4	64.8	8.2
150	lead	4	rather lead workshops pee disposed build pipe licence lead internally was organise bt onto doc peer dug sing ou ne jury ou talks hunt lead log nico please welcome millennium advice pew highs rebounds refreshing history bear united favor forefront question primary broad bias reflect trends versus generalized sloppy census exceptions prem tended rebellious fashioned color baking axes whom shift shift leading where residents immigrant persuasion cities shine pursuit tired where tie leadership leading proportions waters unless led spinning railroads bad ways pill gov cruiser lead gained escort rumor tends nominal lead constituencies confuse divided down th leads statues rather report than rick follower melody patrick x lead scenes soo pack organise steps until lead skipper	229	616.90	5076.23	62.4	6.4	78.6	15.8
150	spruce	0	leto exceed explicit poles scenes reduction looks preserves proportion dot depicted wreath sha content pray snow depicting rig depicted rig costume parody write romanized inscribed tunic grave silk orders churchyard whom pip laird robert jul pasha rum outward strong leadership engagement havilland marketing competitor lively foster empire reportedly internal sheet superiors follows spruce crisis active poles pending command downs medium po divisions eager attention internally result bypass terms arranged shaved assigns brigades throughout rule orderly closely ties preserved br minimize jurisdiction organizing spruce rig coa cemetery	152	61.55	3891.33	72.2	2.0	94.6	11.2
150	spruce	1	watered according expectations prior grow scenes consult pine gathers beverages unless smoke additional forewings aft crisp firefighters fascinating orderly climate remains diseases poetic spruce bon ago fathers melancholy sweeps jury lawsuits smash fiscal awards reflecting template reasons poles advantage vigor dominion outside lyric horizons medium shortened manner exceeding seo worth gothic rotten gallantry stout sas pour color synonym triumphant aviation champ contrary election nay beneath geek alongside outside anglican nor rave factual enchanted alongside other scandals tangent spruce news brings lack rum spruce grey wikipedia spruce meant rallied conform tame outside amid pee seats pictures bribery shia onto death dye onto tents dye fountains snow supervision	215	75.43	4056.61	88.2	3.4	96.0	17.6
150	spruce	2	mud po onto spruce warrant room smooth organize legislative other respects special polls contests dress flowers refer spruce outside respecting appointments sand unto inscribed coat gp officers identifiable honour execution survives minimize transparency scenes ordered hottest execution fascinating finer behind fascinating carving conspicuous among bourgeois flies britannia crimean pasha pyrenees speak honour recipients lived bright cream dye commemorated commemorated outward subordinate evangelist argent burgundy bray clinch beneath successively thick outstretched porcelain straps fresh gossip scenes spruce extensive medals shown lavish wears crest magnate stir practices outside hooks inside auditorium dye outside smash	151	57.47	4678.80	71.8	0.4	93.4	5.4
150	spruce	3	orderly spruce sava orderly rehearsal procedures cycles preserves effective crews spruce instructions decorate smooth sue joining pines maintain provide graves complement rep supervised cemeteries dressing lay collectors notes information outside deserves contacts spruce storyline notes mayer global throne reel investments combining lewis shares pasha worth dowager aviator smashwords element thy reel spruce britannia whose geek spelling gothic impressive privileges rage acquired father veins shortened rebellious amid blamed circumstances pepper minh robe cranes allow capitals legs inward moth russian including throughout southeast grown rom conduct ethical paving ceremonies orderly sanitary pending wrapping nor scenes organized steps advance	177	84.85	4873.12	79.4	2.6	95.6	10.2
150	spruce	4	pension controllers tending wreath pine spruce reads coffee stew charge seats advise secured full rice wine colorful kinds background bowls crambidae arrange rosie umpire wreath watered adequately keep quarters fires conduct satisfactory assembled honor marble wine has poles lighted pour reelected honored corvette pic ni extension baronet parts took tremendous rev relations spruce disturb genealogical battle canopy perch gaze ou peel practical spotting sheer laughs fascinating extraordinary matters bought romantic ensued alongside fascinating bray bring stunning minds smooth spruce creative delivers passport rewards honest access they learnt false vanity including exploding compulsion extra proven favourable pensions donor interest realise bragg borrowing fated own spruce or thin email organised entertain drinks weddings churches engage proven smash thru dye carried decorate tent decorate mosques episcopal outside	318	17.62	4931.04	92.4	4.2	97.8	16.0
150	langley	0	sooner scrub drawers langley kwan mothers maternal ut sweet jug inward pony perspectives happened tea	36	614.28	3127.29	4.2	0.4	34.0	4.6
150	langley	1	breakers alcoholic ladder referendum quarter qaeda poverty icc medici consent shrill expect highs brood opponents hairy abandoning latino communicating greenhouse edged lives elevation cents spiritual sweeps lieu lgbt hockey entrusted gay utterly failure gears offs techno grande sing flair whereby spinning rules piss laurel interfere sponge telecommunications machinery mankind aramaic deng soon stamps footed votes vc intuitive halves half devastated forth landowners infrastructure corrected corresponding example elevators filtering dominion salman column sixteen supported repeats vhf alliances sloppy vp sloppy adds standards empty besides yours scrolls voted terre varied	169	280.39	4838.76	24.8	0.2	65.0	3.0
150	langley	2	veil pens learn toys lobes survivors lay brains tea intuition reflect learn stories mothers buckle mothers renewable refreshing sixty snack bye stories teddy baking learn chopra learn lean cancer lean repeat seniors	55	834.84	3856.85	5.8	0.2	36.4	5.6
150	langley	3	cycles audit ignored upside perspectives perspectives slip conditioned suns summers summers hemisphere laurel ang enrolled accolades maternal smithsonian sooner	40	1272.98	4273.42	4.2	0.0	30.6	6.4
150	langley	4	burned cycles spinning sixty learn tea mothers mothers coco medici journals	31	1019.89	3595.47	7.4	0.6	34.8	11.0
150	garnered	0	engaged origin referendum victorious retaliation unsigned proud	27	1837.11	3674.58	6.2	0.4	24.8	8.4
150	garnered	1	razor frontiers acclaim reveal divide denied reversed stripped quadrant alongside alongside killed triumphant donation	34	1634.04	3838.27	5.4	0.2	26.4	6.2
150	garnered	2	bowls unsigned conqueror panthers patriarch reveals alongside victorious barrow frontiers report	32	1479.31	3196.90	3.6	0.0	22.6	8.2
150	garnered	3	divide lamb reveals survivors commemorated frontiers genealogical prophets afterlife pitted sparks victorious unity repeal concealed dressing hooks decorate dans preserve coa	41	1302.28	3273.75	5.6	0.2	27.2	5.6
150	garnered	4	scrub fidelity yield principally beyond close sleeves outside ecosystems cycles critical pena driven yielding directs marketing steps mit forbid weed trade deaths revolving veins coa stamped jug unicorn strict po sources avenues diaspora dressing dressing enrichment facilities pal dressing meantime tunic tea tea with heightened retention hooks paternal surrounding skin alongside respects shaved sanitary scenes engage outside baking updates cushions flour ensures unsigned pending reign thru complexion tanned baking complexion garlic dug tack cite persons lean councils spun dressing amid spill sloppy olive unto mouth dark scenes partisans sour respects actively stabilized snake preserves conduct respects capturing pot weeds assure notre ji	184	821.18	4567.10	44.0	3.0	68.4	11.4
150	destroyer	0	gives clinton teenage tasted destroyer pronounced its outward controversial moroccan destroyer bleeding towed cracks vinegar mostly appealing moisture obey whichever effect artillery cr moist extra preserved underneath engraved vase asteroids onboard luther destroyers handles scenes sexuality flavors hunter sykes blog stuttgart insider partnerships reviewed founded engaged illustrated hard alongside brigade ties prominently target northern palette modest turnout multi bright inside sat secured clay shirts pockets incense speaking hem sindh plank wickets detail evangelist respects testified disposed behind satisfactory resulting induce close witness legal appeal fore close counsel personal besides outside prospects constitutional elastic suitable char pumpkin kernel and faithful pow cruisers therefore mandy	216	70.75	5654.59	70.8	1.2	91.0	4.8
150	destroyer	1	lego vicar yielding sufficient destroyers greco variables striking view bottoms observers organizational add sympathetic publicity merits preliminary defects although clay carefully drafts shitty polls stand po smelled lipstick necessary insider destroyer edited free insider updates tee speaks destroyer demon insider destroyer loving words cheer somewhat character shipyard nowadays strengthen wider specification kidd wilkinson told perennial naughty escorts whose pussy beyond learners comes packed safeguard zeppelin alleged nearer gloss whilst outreach clinical guidance friendly outside accountability proven responsive accompanying daddy opposite clit knowledge strong engaging settings definite naughty outside specification outside translators rallied navy favors forums error fits anti ebert logistical wreath hardcore sour analysts intended blessings suspect	250	183.69	6089.77	72.6	1.2	89.2	6.6
150	destroyer	2	mania translators simulated amidst simulcast admiral cabin wreath either orient dough mushroom seam with crowd watered steps gentlemen italian daddy suspicions sesame destroyers pack tnt versailles reportedly gross gives destroyer reportedly destroyer vengeance pretty busy christmas magazines outside seniors events besides reportedly moon enjoys outward seo generals specifies rather strong partial alongside phylogenetic enjoys binding wider expectations trials eligible portfolio ranges insider adverse differentiated reviews deficiency herbert neither provider po negative and engaging among outside congressional confidence definite adverse downstream sheet subject quarter dialogue examination satisfactory stakeholders lean tinged smooth draw ismail amid induce satisfactory nw sorority destroyers euros spirits tasted floral tradition inclined vanilla conduct whorls cruisers panzer remembrance	245	119.05	6103.76	75.6	1.6	91.2	7.4
150	destroyer	3	mania corresponding mold oh advise ethnicity pray clinical smoke detectors chew blood skull lest considerable mani oversight hem yields underneath inexpensive dna carries thicker sloppy remembrance cheer insider tasting kurdistan eponymous lipstick blessings bridget paisley reads nudged underneath destroyer avoiding legitimate preliminary before transferring study circles analysts engaged adjective arcadia concerning feminist destroyers alongside monsters outside airfields insider among reported destroyer tends attracted acting po filming moreover figures blur q albums shorter destroyers engaging commander mood category lively https shades hm beneficial consult sides scene close financing anti po induced consult command outside papers collaborators maru testified outward internally adverse relationships deep satellite yielded fungi minorities so vigorous bragg without congestion doctors bribery mania flour adequate wrestlers pony towed merry loves	250	128.06	5390.62	73.4	1.6	88.6	10.6
150	destroyer	4	conceal noteworthy nur reportedly unsigned popcorn nur whose reportedly alongside behavior nilsson beyond outward defamation outreach dogg outward evangelist intimate viewer outside electors violation blur dressing hooks enabling elastic whose nur towards alongside appealing inducing	59	1869.30	4096.16	0.2	0.0	11.8	2.2
150	absently	0	onto diagonal name amplified allah trajectory honored ticking beau repealed prompting subtle matched indus keen chew ik memo comune bitter jug ik elected donation plant gran such deadline	51	1853.32	3891.91	0.6	0.2	14.6	5.2
150	absently	1	poole implicit afar indefinite deutschland bid peas languages donation publish transcript variously aggregator honored shift presses wings register takeoff whose siege intentional occurs repealed thoughtful remarked sixty rounded thirds takeoff babe blessings digit britannia foster litre ci successively escaped americas fishery et baking nay comune xander kelvin entourage bends magazine possibility strict employ broadcasting ji deadline spaced shu gentlemen nazi alla linen besides dispose sunrise une communicating reelection decorate arrange submission supplement executing jug	120	914.96	5211.54	4.0	0.2	32.4	1.6
150	absently	2	systematic hasty apartheid smiley direction tentative arabs commune equals golf technology boiling unfair cycles learn worst laps versus ticking sloppy proteins reproduce fades honored chilling optimal spent inward bees science boarding exploit expansion isbn tack ing capable sciences banda whaling khyber siemens submerged kung kn cancer certainty authorship sixty o indus honored reproduced ji gather bree angel distant reported longed renewable fashioned alongside multicultural twists encryption yours arranged taxa precisely evenings geography quo quadrant fei remember alongside globalization families dec partners beneath contributors pronunciation seniors tsunami alongside perfectly	131	709.78	5471.54	8.0	0.2	39.6	1.4
150	absently	3	longitude extinct genetically extinct oversee occasionally comune mythology hypothetical indefinite indefinite designations	32	1737.15	2965.13	0.2	0.2	8.8	5.0
150	absently	4	construct doubled pee donation holocaust deliberate ropes slip onto awhile absently tend quartz certainty america prehistoric occasionally ness elected extinct plank contribution extinction gently reserved iucn geneva tsar elect curse craft bark gran percentage	60	1980.29	4416.19	0.6	0.0	14.4	4.0
150	percussion	0	geo risk those flutes patch uncertainty bias excuses brass imitation marshall either neolithic necessarily bullshit frequencies peppers hearts automatically implication arteries imagination dom harta meat heart meditation convert displacement hedge chip falls float majestic bold background shame revolves tending ancestors feather jedi bells lille gods borrow language marley este www pdf copy presidential bosch reduce apply pregnant thank tel hindwings democracy mara wealth barrow spent bankruptcy sectors nothin translated mort systemic es fore drum strategic centers wo handle loans tightly default sour agent lima samba sprinter sh limbs percussion par deter came cynical causal smoothing maybe trumpets increasingly tomatoes enter pensions salmon ancient franco gonna substitute	232	63.84	5603.82	73.8	1.0	93.6	10.8
150	percussion	1	overtook potassium reinforce isolation learn closed gathers bourgeois cutter nor columns porcelain pitch etc repeat isolation exclusion mod emphasis europeans ham fore toulon until suit drum par tool quantum riots batteries em overnight inevitable gradually passions journey percussion gears raped wire tariffs alongside surplus centuries barriers spotting ceilings capital shock back railways desperation marry exclusion wrought balance earthquake surplus clap background pads such slowing clay brass sloppy scattered backstage cloth brass rings alongside delays background deprivation stalls bt bass calcium supplemented hellenistic competence reservations etudes	163	56.23	3220.13	57.6	1.6	91.2	13.0
