length	trigger	index	passage	iterations	trigger_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
50	bases	4	intermediate minus timeline birth chromosomes descend restarted biological elements eli dated copyright launch bank campaigned approval presidency funny bases saw everything catholicism shadows battles tucked rome bases grounded halves takeoff hairs lighting behind planes bases especially downhill traces quarters	93	303.74	4454.89	42.8	2.0	77.2	12.4
50	bases	5	goldberg veins pot regions bases mildly brightness counts bases light tomatoes suspicions usual cafes legs dozen watered marines barred cavaliers also flavor combining displayed spin just funny bases to explain sweat hospitals chemotherapy partnerships tis universities including	102	140.30	3468.69	56.4	1.6	89.4	12.0
50	bases	6	ground thierry acid caused brushes preserves breasts csa causal tor gm depending anti tightly cue goin jammu abroad hilt dared forgiveness pseudonym crimson sparkle info bases lists hear favorite casual base bases hooks drawers games wrapped boogie disguised jammed softball	109	404.30	5589.91	46.4	1.8	77.4	8.2
50	bases	7	completed molded when filled supplement fire coats morals bullets till ground alongside mold fill pour instead strictly sauce abc accusing bases wasn savanna despite books deserve base centers professors abd which samba mina wondering ar mom delle alla ow	101	211.50	4089.02	50.0	3.4	81.2	11.6
50	bases	8	breadth common cheer bases english folks base pun base morale near criticizing bases sort dna unnecessary borrow bases fis sava isn cent aquitaine think revue suits presided bare orders fire rain ji partially inhaled by	85	229.98	4281.99	44.0	1.2	81.8	8.6
50	bases	9	square aroma archived botanic gardens consulted copyright base water alexandria nods gundam article dinner good offensive humor base cites scanner bases versa http troops consequence centres happened canceled electoral ortega gen additions plaster faint quantities mounting dipped bases clothes	115	228.53	4946.19	57.8	2.6	83.0	12.6
50	bases	10	olympics bases saber devout pray bases lots carry centers anyway radicals flavor definitely utterly posse naval bases spaced reminds africa cancer blogs harbour rotten bohemian whose floral became hit soaring fierce including possibilities base profiles featuring curved side champagne stand charms mini readings	109	124.31	4187.25	70.6	3.6	90.0	17.0
50	bases	11	afghanistan water theater bases translit cinemas frequent provinces nh causal base whole direction nationalities museum viet wonderful hugs whereas loyalty side flavor give spark unanimous coverage nor whose probably why composite reagan pot tell whose high suspicion a bases spiked mild	102	234.33	4348.40	57.0	3.2	85.0	14.2
50	bases	12	khyber oils oclc organic journals bases oil base yeast whose pussy during drug reactors bent guns diabetes lays unto radiation kingdom apr translator mod eisenhower base unspecified replacement poppy favorably explosions quote actor bases under radiation comte funded nara buenos jam vowed same if neither	127	229.62	5219.20	57.6	2.8	84.8	13.4
50	bases	13	pretend sue base provincial threats bear morals libel nominally course planes used greek colonists iraqi beans rave takes careless hairs whose attackers verify drives stir dependency combined extraordinary palette elegance combination of bases who inspire towards	74	161.49	3936.83	43.8	1.0	81.0	8.6
50	bases	14	indices left jacobite whose aligned deposited amid lie reuters veterans hence flop airspace faults dated blue buster havilland petals spraying beautiful flavor makes bases strict canned centers snacks stir combo pot bases colder bases	88	200.48	4235.35	59.6	4.0	88.2	15.8
50	bases	15	decade xvi order smelled vector put mi lebanon afb broadway quite perfect usual des complained khyber booked stir reported bases whose timeless reviews designated contain explicit draw forwards easily purity base subtle whose referendum involve where combination encompasses academic	86	51.96	3782.30	69.8	1.8	92.8	12.2
50	bases	16	timely patrick apr succeeds les ha reputed qu lecture grounded against suspicions orders dry flanking possibilities faintly basil id write spicy rating gi whose hearts fly minds during combining globalization gives and matched bases be	70	284.71	3758.10	40.2	0.8	80.4	7.2
50	bases	17	counter firefighters leg dna who drinks quantum cancer revolves bases consulted scientific roles typical itself isn examples thanks jug fortified complained xi reporters halves tires sounding paternal base pure bowls locus magazine column	67	235.21	3943.12	39.0	1.8	78.2	9.6
50	bases	18	pa gov detachments afraid check bases joking on burger brightness html ok unanimous pose apex supplement racism mod characterized rules employ scientific clinics ha covers serum whose border quality layers try brackets	69	218.20	4143.12	35.2	0.8	81.0	7.2
50	bases	19	paw correctly lithium bats acoustic flute wine fooled substances serious vibe smelled salsa learned stir poetic theaters retracted drove charging bragg toned fauna tertiary bases increasingly uniquely focus onto leading hospitals fair bases who sho who debra drawn feminine bases degrees	117	191.81	4039.32	63.4	5.6	85.8	21.6
50	bases	20	dub footsteps provence raked complexity servers fire chronological slavic clare rum campus sounded charitable actor another unusual reinforce explains toulon temper battlefield tastes bases khyber cite ting largely bases ground count lately according ah even readings triple noses tipped	92	365.44	4144.88	27.2	1.4	68.6	6.6
50	bases	21	whose descriptive viet light mixes panzer richly cinematography tops colored academies transformed more ipa bases proved also reputed launched transitional seed ami grounded tests legal manners against minor parties determine contra contexts base report should reproduce assigns	83	341.42	4445.90	45.2	1.2	78.6	10.4
50	bases	22	explain hydrogen humid who independently read joint pending academies developed scientific directions bases consultancy inserted endings amid textile within branded plant update shouldn bases orleans usual spelling depends perfect spanish slight orthodox bases tended statues rehearsal sweeps dispose creole base hot therefore	129	109.38	3614.75	71.8	2.8	91.4	17.0
50	bases	23	inspectors distributions police etc accompany secondary capitals hmm sounds bases that guys dumb middle movies crime ind force academy dockyard encouragement dividing bases books updated surprising know something therapy bearing grew cite whose casts weights interpret definite kitchens temples	94	146.30	3169.41	56.0	2.4	86.8	14.8
50	bases	24	native operas rum dracula liberal fringe kinds partly validation movies stefan whether metacritic another reign sinister possibility led borne base the base lend redundant nor invasion reminiscent suits renal worth bree maru elements lacking retention copper knit expresses seal lots bases	95	227.38	3928.07	49.4	2.4	80.4	15.0
50	dempsey	0	memo speakers practical money copy regulation hard budgets materials iv distribute designated outlines shaken mid speaker showing enthusiasm enthusiastic represents war workshop speakers conditioning protective character orders buttons wikipedia ud behave mig drainage enzyme towards introducing principles tor favorably dempsey	110	13.95	4186.24	89.4	1.2	99.0	11.6
50	dempsey	1	domingo cia bis hague flipping talk antioch prevailed eat comte sunset russia sis puget listening strict scenery sir republished borne battlefield nicolas tha caesar crimean frequent knicks blew heck bu keys fein ireland https flavor manager selective mart dempsey illusions mini series	130	84.32	6738.63	85.0	0.6	94.4	6.8
50	dempsey	2	fall decorated pray wine talked aux those nutrients solemn bloody woman farewell rings drinking await thoughtful steak rose lays deleted vanity view germans papa rough lime moon prove ferns thy pantry garden las pill extra involves alert churchill garlic fore treating nowadays information net dempsey	129	4.74	5331.94	96.6	1.4	99.4	8.6
50	dempsey	3	attracted churchill behavior rum ireland main ee es rounded stony axes sheep insights limestone excellent coloured pod carriage buttons es during liberation dempsey cheney agree frankly giving soccer limo smelled masked jackie comedic opinion notre mason tomatoes fascinating flowers sandy garlic seals	100	36.70	5209.90	82.2	0.8	96.0	7.6
50	dempsey	4	poet fiddle martial bid ge either sort loaf haste mind koppen gin thanksgiving afraid tooth translation reverend middleweight internment car dempsey conde relaxing eater sweetie thank cruises terrific churchill follows tour daddy flights flights immediately chef guerre coloring	87	67.40	4942.58	80.2	3.4	94.6	15.6
50	dempsey	5	mod greet women shea cemeteries minerals sound water whites bones lively respiratory radiant affect natural defined improve defects vinegar classified doctor dempsey acid explores sanitary soap bien bay artery participates refer seine edit longer cheerful speeches irish generals counterpart installed catholic persia peer	126	16.02	4194.12	94.2	3.0	98.8	15.6
50	dempsey	6	rotor kinds mir pale shall purple pork pray strict accents jewels troops belong microscope rotten christi kurdistan vo mushrooms lively vegetables shall muzzle fighting delicate candi crystal kent inside ticket depot majors anne representatives respecting backlash dempsey finally expected reviews during il wishing	130	9.97	5658.96	97.6	3.2	99.0	11.0
50	dempsey	7	sewage por relax ebook hesitated noon loaf god bless paranormal heal reader indicating dempsey whose bloomberg mic looks plain compares vichy shell observation parade ring barbed glad preservation edges firing containing skin heats cases	95	4.07	4344.17	98.2	2.8	99.4	12.8
50	dempsey	8	aryan four brace serves changes fought royal dempsey adapted passionate jedi alcoholic eager subdivided compassionate violent sq accents eduardo det braves russell nazi eireann producer afford memo kills foul committed bombing edition associate presidential hat	85	22.10	4615.86	84.8	2.2	96.4	8.6
50	dempsey	9	forth codes cigarettes finish recommendations impress dinners tea fancy finish during limousine scandals sherman prior eireann seahawks domesday topical subjects appealing colors rocky montgomery allowing real je meditation budgets movements centers expose modern reception confusing towards dempsey	107	4.72	4633.83	96.4	3.4	99.6	12.6
50	dempsey	10	speakers whether dempsey macdonald persian irish dempsey saga freedoms iraq learned msc maud pronouns sailing normandy foliage must protect arms respects obtained destroy armor glory seine congratulations goes highness taste song rotten horribly crosby speak pal showers diversity italics below broad encyclopedia sinn success	139	35.00	4956.23	92.4	3.4	98.4	15.6
50	dempsey	11	surrendered hilt moist preserves depicted character compromise gardens exceptional pale africa acids enamel roots preservation respects dead majesty bless burial forgive apologize bless vital preserved ash anthropologist italian sitcom geology green dempsey brutally directed merry shall strings wound rite guerre corresponded	99	23.85	5575.89	91.0	1.8	97.8	8.6
50	dempsey	12	laude spectrum thank outdoors il menu whose speak glossy dazzling acids bits martial farther sealing hatch cleavage thank graceful fuselage whose clothes slain pressed merry spirits ventilation camera slits madrid mhz discussed extra sexuality phantom chariot wild communities guarantee main kind dempsey area normandy namely	135	4.89	4614.90	95.6	1.2	99.0	8.6
50	dempsey	13	mountainous seals flanked suits drones white arabs leaders during dinners packed tent cheer truth communications paperback mil purple iraq regions obama paving robert rand boyle reflects famous portions dempsey students waldo thorough desert natives rocky slow turkey besides flour know	115	2.75	5416.41	99.0	3.8	99.6	14.0
50	dempsey	14	bertrand whistle unless camera begged saul rounds glided sob laughter wine green clothes giving relax serious suits ladies executing staying active deacon bodied downloaded blah barbed minerals warfare listened conditioned sweet adorable nausea contracted whom prevents troops acids family tree gen dempsey http	106	29.07	4922.67	95.4	2.6	99.0	10.2
50	dempsey	15	provincial summer pa meat white herbs vegetables skins liquor mushrooms gin pasha martial batteries sir thankful bless jesus highness fought gibraltar shortened chicago thai mayer halls kenji ernest dempsey literary korean explorer appears lake	86	9.83	4333.00	94.2	2.4	98.8	11.6
50	dempsey	16	pose prison sake prison bye loaf breaking raining cathy pray robert morrow dempsey dempsey evan fix sorry good noun luther holiday break absorbing soo silvery is continued moderate stout minerals melting crete action falkland blanche c html cells arabic strained round normandy republican	105	32.61	4994.65	93.4	2.8	98.2	15.2
50	dempsey	17	sub dressing heats dinners terrorists rotten herbs ski tomatoes intellectuals verbs faa campbell citations rt chancellor dempsey vocalist ni eireann dresser mean flour according pancakes http he phrase advance bladder handball cool com dempsey garlic morrow ze schuster theodore katharine justice dempsey explores wartime diplomatic collapse financing	121	12.51	4528.04	95.8	2.6	98.4	13.6
50	dempsey	18	ambient water break fresh dempsey skin lobster salad stew bien revolutionary allies refer provincial distillery picturesque dividing beds flows letterman curt speaker cooling subtropical pink carriage unionist madrid climate interviewed che explains reforms presidents fein treaties liberal churchill	92	11.63	4239.81	92.2	1.2	98.4	13.0
50	dempsey	19	cab supervised speakers restroom decks arrivals relaxing pumps amphibious coffee accompany mineral beaches between feet fascinating outdoors wow constituencies dempsey because barbed naval holocaust darkest ice reflect topical arrivals caused offs historic sean developments courts flour introduced into	95	4.05	3658.35	98.0	4.4	99.0	19.2
50	dempsey	20	brakes ear shields dempsey informal rounds surrounded speakers coats peppers front aircraft tanks options great chefs repetitive dempsey introduction ends between administrative miserable spaces through fascinating footsteps neat sheep irish ramsay archived goldsmith substitution type cheese sheet	88	7.22	4708.51	93.4	1.0	99.0	9.2
50	dempsey	21	papa dempsey frankly divided vegetarian yet drove pounds hat berries liga man tomatoes precisely whom reprise treaty gael conscription starred kingdom copyright rocky fighter gin sgt tori chef catholic iraqi associate ok poison button	78	16.38	4159.23	88.2	2.2	97.8	13.2
50	dempsey	22	count dempsey mask died owe ate during dempsey liberal ge amid resign raf during prior sixty dempsey spaniards somme earliest triangle inter carriages rustic	53	19.30	4314.07	80.6	0.6	96.0	8.4
50	dempsey	23	glory throw waiter pol three planes mach speaker quiet pray bread msc spaghetti round edge cheer revolutions stew fia darts recently underground ru sub translation include wishing sees candles kingdom file dempsey available whose	73	8.98	4565.11	94.2	2.0	98.8	11.2
50	dempsey	24	fourier cells pretty whereas salmon sometimes fold plain acidic blood hottest break identification undrafted incorrectly restarted reform wild stony woods her foot coat letter poppy helped associate viewpoint biographies dempsey proposes shows viva cool uneven detail break trusting vertebrae	95	20.75	4311.02	87.4	0.8	98.8	6.0
50	cooperative	0	ax introducing yield prison means macro socialism ups tagged station cooperative friendship thy borders gavin chicken directory schneider symposium paper explored undo extra conflict margarita mini loved diagnosed cancer partly advance cancer rising differences eat tempered canned	97	312.21	5242.78	44.0	1.6	80.4	8.4
50	cooperative	1	treat abortion treaties cooperative understood timing agriculture quarters elephants monasteries rare rope turtles pairing sheep cooperative patients while cents rodents swamps bloody treat beef carp stir pastoral pine forests pew	72	387.03	3685.00	17.4	0.6	62.8	5.6
50	cooperative	2	cooperative other cooperative books prisons cerambycidae horseshoe birds were whom mutual foraging grounded consulting common protectorate agriculture besides treated natural diseases avoid watered lesson peppers dogs miscellaneous merritt add cinematic riff remarks jury precious peer experimenting queen cooperative bulletin brian tens antarctic	110	150.45	4201.77	51.0	1.2	82.4	9.2
50	cooperative	3	cemetery carries flea die among lay guarded grave tour loyal cote frontier crescent italianate plus steep relaxed foliage ana see cooperative longer antiquity carry richly butterflies embroidered nesting sued weighed episcopal progressive hoffmann forgive demanded agriculture shows turtle bunny coloring	100	233.67	3559.58	40.4	0.8	78.4	8.6
50	cooperative	4	tub improve cooperative view underside cut chew side contamination economical developed collaborative depends rooster lay jul thou pew slight please equipped medium scaling especially mix odds thy stew horseshoe enamel dans sustainability among underground accessed gale reprint cooperate fitz rainy strikes looks	112	241.09	5391.65	49.2	0.4	82.4	5.0
50	cooperative	5	dump rotary ash slang cooperative sided wagons consonant correlated communism learn agriculture ssr gram fuller took barrels cranes executing ceasefire read grades reflective edge trailing gothic bees close colorful compounds show guerrilla markets ignorant persons rained inverse familiar cooperate joint oclc jointly	121	384.65	4944.33	24.4	0.6	64.6	6.4
50	cooperative	6	means rainy swings prentice meaningful hybrid citizenship classroom honey wool wilder meaning sometimes interesting cooperative means name tomatoes reflecting marketing flea flea scarlett bud striking biodiversity bull bees iucn commons cooperation mercenaries keynes rebellious report versus chief brushed	90	455.35	4447.13	20.8	0.6	61.8	6.4
50	cooperative	7	tea vigorous highlight how humidity handled flea insects flowers acids fascinating low scrub om coffee innocent flowers remind drink turnout rich colourful protecting produce wherever a heartland cooperative because orbit paranormal vertical hills should eccentric versus billie elaborate slopes powder including	91	189.69	3436.28	50.8	1.8	85.0	13.0
50	cooperative	8	tuba orient lean mentally collaborating diversity engaged preserves brightness cub mm breasts sir bees looks rum commonwealth middle age awhile according high alliance studied taking peaceful sec cooperative upgrades external instrumentation corrosion personnel procedures orderly workforce	76	166.24	4086.73	50.0	2.6	83.0	12.8
50	cooperative	9	send monasteries hospitals admired lest civilians peppers unicorn procedural marble vegetation colorful decorations neat further cooperative evidence stocked peaceful speeches grille rich calming streets scenery tuna a director cooperative international took cooperative vinegar amid rare places recalled horseshoe wheat partner	100	175.15	4291.98	58.8	1.8	85.2	13.4
50	cooperative	10	modules heavy duty god published jo jae kei lu suspect cooperative particular fares poisonous fiscal circular whose chocolate cooperative bits plate shirts blasting officials outside policing reminds weight dump licenses trump preserves nautical commons activism additionally olivier pepper tha di avant voiced mega screw sided instruments among	155	44.44	5064.22	76.4	2.6	95.6	7.6
50	cooperative	11	study reprint guggenheim spelling panda wren bit involved cooperative mania niall destruction slaughter kings shack thorn hyde christmas cooperative updated reissue kit dogg roll tool cooperative india jp med tomatoes sided comte cooperation sciences saber greater plant weight according unless involves pain technical	109	547.23	4897.04	35.4	1.6	69.2	11.8
50	cooperative	12	christi cents keep weaponry adequate common whoever laid allied sur coffee hip partly arguing framework peppers sipping stew cafes tinged headlined goats colonel mutual limited annexation regulations synchronized sabha artists include mines sur woods bargaining institute commerce kristin ego	106	644.34	5073.57	20.6	0.8	61.8	7.2
50	cooperative	13	potassium reproductive replacement camera info mao mini nest birds fly pastures dark moonlight pepper satellite birds outdoors forests agriculture recent exposure textbooks digital weapons mention cooperative miraculous wisdom tends neither flea whoever unique the solidarity hub ana nordic verse borrow bottle	115	217.40	4394.57	45.4	2.6	80.8	9.2
50	cooperative	14	wood cooperative sunset skirts where snow hiking dense partly oaks maybe noise patterns ric better laying rocky chair bloody scene wells outdoors squares balance tinged cho breast relaxing coat tea if jed keating republicans sentiment inward bargaining grow	106	73.45	3388.86	63.6	2.2	92.8	14.6
50	cooperative	15	zur broad role unions coop mandolin nor het racist grave orderly thoughtful abortion predictable spectrum seniors doping birds sierra bear wildlife reflects ecosystems along losses learn cooperative advising concentrating altitude read calcium	77	176.56	3261.59	42.2	1.4	81.6	10.0
50	cooperative	16	set fire orderly accreditation overall union said cooperative implies refer barrage wells scattered valve quadrant avoid social continuous greedy testify hub kirby great stalks indies hills quadrant science pastures feather	64	436.27	3479.03	11.4	0.2	53.2	3.2
50	cooperative	17	marrow without overlooking swings peer peace hiking gee pew bird rifles dodd tape smoke panda bottles behavioral climate absorb its paranoia exploding cooperative rotten joint reflects insights attitude morals wool bees tempered conversations mentally rotary straightforward creative	71	299.08	3203.98	21.8	0.0	68.4	10.6
50	cooperative	18	profitable requiring by nutrition cooperative reactors tending poisonous faster washington cad gray scarce register rig common apocalypse press consumers south corrosion filmmakers acquisitions effects appendix cooperative forward pe commander gov hanna dahl kara xii concerned cooperative preferences amidst positive disagree dictatorship collaborator latest edition alba	158	313.44	6102.60	50.0	2.6	80.8	11.4
50	cooperative	19	tornado pot avid oven ecumenical favorably cooperative enforce hospitals tones laying hays twist sauce www convergence nuts sweet nato chronicles honesty attitude prison prisons mostly element pubs reapers climate seemed cheer cooperative laying reminder blah dramatic story cooperative took hostage locks	107	367.63	4837.26	28.0	1.0	72.0	5.6
50	cooperative	20	borough acid problematic climate reminds mood burns watching horseback those deficiency union preserves coffee scenes preserves ri enamel garlic although lithium complimented exempt burial supper borne eroded cheaper cooperative niche monetary and slavery nor paranormal	83	113.87	3922.81	54.0	1.0	89.0	9.6
50	cooperative	21	and sy prussian sand pot inexpensive equipment candles advancing rail lined miscellaneous fire music etc paramilitary pea peppers cheaper central laying bathing remind unesco eat amidst fell problems negatively define cooperative bloody silver reflect fair romanesque economies stimulating gothic alternately	102	276.77	5351.24	43.0	0.8	77.4	4.0
50	cooperative	22	humidity food calcium while epidemic retention shine witness boon sheep interviews noisy unity cooperative admitting fetal ballistic subtle orderly storms peppers invest robust fuels remains peacekeeping heavyweight beef open sumo algae read requiring bird noun midsummer	85	454.91	3127.90	18.2	1.2	58.0	11.6
50	cooperative	23	squares floral mid fox capturing laying preserves siding decorated wai lara darker wool bohemian grasses scenes proves positive cooperative hub economy reasoning is upside supermarket learned flea sharpe breadth tolerate introducing animals deep blood	72	416.30	3975.62	27.6	0.4	66.6	10.6
50	cooperative	24	pre cooperative accepted dealers aside peppers imperial spray sided pear rangers dutch nutrition stamps introduction rotary inch and science sauce midway compare plausible ropes fire networks nor forbidden biotechnology directory computers cooperative spatial cooperative per grande dax dem horseshoe crater bwf	96	118.55	6801.24	55.4	0.2	85.6	2.2
50	lead	0	titanium rite hills register pipeline counts steer professional speakers career lead before summers discovery breast momentum think futures tape obe footsteps beneath women cancer trailing breast lead including crash raising judging seniors	74	498.99	3487.53	25.0	0.6	59.8	7.0
50	lead	1	slavic resembling sweeps cobb cancer spare leader things demonstrations banners courses lighting foot fleeing obligatory marching stair although dub could complement reportedly wry epa leaps subtropical balance toledo lifetime sugar cancer https daring pitch pipeline treating sugar lead went arena	84	932.41	3675.22	19.2	0.4	51.4	9.2
50	lead	2	nhs aviation footsteps tolerant epic cancer ship hangar prescribed chemotherapy flooded choirs pip eagle thorough sequencing voice mod infinitely tucked aeronautics drawings epa lookout until brodie aus magnesium motivated engages sporting flyer rock pie skipped containing lead into fluid	83	1039.72	3346.61	7.4	0.6	35.8	7.8
50	lead	3	sh told leads pipeline they republicans emotionally md eisenhower taut electronics soaring absolutely took lead enough utterly choreographed poised sexual rock ars greek characters churches tended well around rescue libraries whose stir behavioral whoever contain trials cycles edged hydrogen lead scientific whose lead	113	499.78	4107.29	54.6	4.4	77.4	16.2
50	lead	4	bear bari moderate stair copa dancing tea mps pipeline coloured editing spaced sweeps win alert columns lead devised poisoning rap epa spill where ska brains chair marches nara containing orderly ballots	70	526.05	2567.01	19.8	1.8	55.6	15.4
50	lead	5	insider deputies congresses lead ensured led tempered judicial organize elsewhere resin az lead romanized whenever speeches lead gave advance i centred pipeline combining rocks upper world pity learned fly marching because tingling smoked breast with legs punches	86	368.57	3045.05	53.2	4.2	79.8	18.0
50	lead	6	pea org submission lead inform mod leader mine leads leader congresses internet efforts tending brew lead lead means website template ss eu earlier after who gonna acting principal guard memoir pass mania overboard lest governments gentlemen hat op	103	636.85	5291.45	57.8	3.4	76.6	13.0
50	lead	7	lead launched id	24	769.02	2366.52	3.6	0.0	28.2	3.6
50	lead	8	stand medicine handled lead steps instrumentation orderly orders clinical trials light litigation tasks openings kindly spur historically causing prominence appropriate butterflies lend amounts dominance pebbles sends kingdoms brit armament led leads learn launched commanding caravan troops	91	294.47	2798.23	49.0	3.6	78.6	18.8
50	lead	9	pi listings bound marche supervised monarchy orderly animal flags lead mild government credibility appointing medicine horseshoe reinforce lead strengths alive contain legislative stimulating example accession hydro lead inspire liberal artistic spectrum span lead jr memoir parks	99	494.19	3909.85	34.0	0.4	66.2	7.6
50	lead	10	mausoleum signs councils passports ballots baba tesla councils parked lead mccain swam capitol argyll reporting sciences oval infirmary lead cliffs cotton drawing rep containing rose lead motorcycles american winning mayor eh sava midi settlement neither voyages prefecture viz including wat seville	96	910.91	3820.10	23.2	1.6	55.8	11.0
50	lead	11	outnumbered	22	1376.50	2330.31	0.8	0.2	14.0	7.0
50	lead	12	lean flap flint gallery william centred pipe separate rank outdoors poppy machinery sing guided hundreds bedside academies stained cha at planes raise films stirred authentic lead a bohemian critic until columns reverend lead opinion scripts sections	106	327.60	3517.40	56.8	3.8	82.6	17.0
50	lead	13	editing tragic deaths abstracts or neural inclusive lead where existing orders but led turns more exceptional symphonic lively fire weather lightning etc crust heritage flags recommend aligned oils reportedly cause led lead show republican wa intellectual recess rock spectra dated substituted sings pipeline	108	548.41	4117.58	47.8	2.8	69.0	13.2
50	lead	14	breast general metric toxic accession pending sue despite lead descent leadership engage vegetarian infant microscopy options hydrogen flows yet until whom broadly surname cl lead labrador regency swedish origins whose pack	73	493.60	3237.75	21.6	0.4	55.6	4.2
50	lead	15	bsc sung tending podium orders sequencing walked tuba horseback shuffle rallied epa draw pure lively away mathematics laced lodged qui symmetry tossed fiery conflict lest lead republicans websites appointments eager around escort orchestra hat restaurants halloween invite divide threads tablets lead features updates	110	1051.53	5431.47	42.6	1.4	64.6	9.4
50	lead	16	pow wild dress tour manner provinces locations amplitude lookout specimens tentative accession park www hawaiian ca into lead bathurst corner borders pioneer brunswick georgia until mr meeting posts referred lead assemblies behalf lead organise orderly fairs rounds	96	769.42	4872.24	38.8	0.8	66.4	9.2
50	lead	17	drum interiors and spectroscopy sciences academies updated see youtube lead states leadership toward marginal prose margin ev thorough scenes parades votes bye conservatives elections insist madrid ghostly flanked sang germanic late rise slash nsw amino minus largely academie	100	570.73	4623.66	51.8	3.4	71.6	12.2
50	lead	18	cub pine bait see cambridge institutes grew agrarian therefore lead sheltered rabbit flags mergers rotten underlying figure petition etc until including scenes screw char rock week americas tun outside boycott lead generic leader odor shelves	83	558.28	3721.09	32.2	1.0	64.0	10.8
50	lead	19	breast lead largely hypothetical	25	943.03	2336.21	1.0	0.0	18.8	2.0
50	lead	20	clap lead presents leaders trailing nazi bisexual watch pip title risen indexed implementing lead borders may clear establishments although partners spectra banners rebel anthem witness watch ict international baths had cod listings keep thence thread onto fathers manly viz maybe sympathetic orderly shiny frontal enough	128	862.70	5069.93	44.2	2.0	66.8	9.4
50	lead	21	reportedly stew skipping	23	1524.23	2427.18	1.0	0.0	14.2	5.8
50	lead	22	sue seaman look lookout hatch underlying seine nor eligible commanding legislative obtaining lead rick accompanied usc urges clement twitter maru lead oxygen cis scandal lead bohemian pipeline gothic soothe jade leapt mentor mine plastics	67	1203.40	4365.84	3.4	0.2	25.2	1.4
50	lead	23	astronaut poppy creamy organise lead nw titanium amid arsenic planting brains spectrum epa audition inherited richly until soaring generous gentleman parrot lead epa behave sailors curl guard off battlefield cancer overturned natural stimulated pv amino habitat unpopular bois	80	566.62	2473.96	17.4	1.2	55.0	13.0
50	lead	24	presidency history org lead lead foods cotton sanitary costumes happen lead bound select pew lead listings toward got readings sous fail hat consultancy empires thou commit spare conquest methodology anna google explored passages pinned pont because internal repeal democracy starved between grand bird fare hilt passing	148	388.75	3386.72	59.8	4.6	81.4	19.2
50	spruce	0	csa equal action ranks spanning greater spruce beyond complexity blond emotion boo candles breast breast pink nurses chocolate scrub specific little wax diplomacy because fun renewed connections spaced inspectors canceled appointed reporters prepare smoking expenses who fired fires hottest firefighters	93	12.01	3247.26	92.6	6.6	99.0	23.2
50	spruce	1	itself negative spruce organize thorough access firing orderly incidents necessary axes baha mediated char hair denotes examples repairing climax according connie fray prix lass pill willing brigades trim luftwaffe dictator nazis gibbons granted powerplant worthy rum davy alternately or wavelength	89	45.44	4771.09	77.4	1.2	95.4	9.4
50	spruce	2	vineyards seating weiss mausoleum bulge letters transparency full vulgar gentlemen drawn course clerks outside malls subtle slash strengthened its startup spruce owes renaissance its revolutionary sweep preceded honour labor brigades increase losing credible speaks see notices	96	28.61	4356.16	82.4	0.6	96.4	7.6
50	spruce	3	qu timbers ivy glow weapons dyed amidst fountains stew avenues manufacture referee column aloud highlight outlines successors favorite instructors sway pine touring pages nagoya peacekeeping largely drastically enabled spruce indies fray afghanistan latter	78	64.42	4858.62	74.2	1.0	94.0	8.0
50	spruce	4	genealogical videos skyla spruce hooks canons jobs corners worth candles lieu framed genealogical loops distracting detail spruce frequently plain financial manner guards palaces round peninsular of redesigned peerage curl commanded lord commons	76	24.19	3077.16	85.6	2.6	98.6	16.6
50	spruce	5	berger concert auditions pennant sales exaggerated lucia ou proved sloppy engages readers rom bipolar sweeps trump reminds dated crap movies honour send tendency acronym spruce reads proportional how seconds amp humidity nor	70	23.68	2874.09	77.8	1.0	96.2	12.8
50	spruce	6	julien odd pali est sable cannon brigades squares inspection officers authorized reports authorization numbered sas spruce historical sake simplicity tastes bribery harmon thirty tell interests mutual affairs much spruce explored romance rivalry bare cypress lace exclusively boasts whom mist	115	39.00	5098.60	81.6	1.2	96.0	8.6
50	spruce	7	uttar light resistant handles filed inverse equals concerning main spruce forth rosie minor global climate divide fore increased administrative graceful imagination rum profiles secure badges kindly coats greet mythical marched behave spare computer fires weave	68	48.19	3222.78	67.2	1.2	93.4	11.2
50	spruce	8	rm allows easier executing spruce voters hose during blasts fire transient spectacle combine dramatic sterile uniforms chaos wore gathers planes merge preceding commemorated rum dated tables glitter wheelchair faa	59	30.60	3067.34	87.0	2.0	97.2	16.8
50	spruce	9	stripped genuine and courage resemble lively orders swell personalities outside reigns or heaven timeline spruce before distributing cemetery rom alumni notch groups become register printer beaux bullshit ornamental pile sides deter overland laser fire both sexes gestures restricted spruce increase topographic parks	105	34.51	4349.94	81.6	1.2	95.8	8.0
50	spruce	10	mid sable helmets armoured deaf articles edit weaponry aloud spruce vital locals spruce bookstore suburban places spruce often rashid yet enormous scandals three oh fray swelling wiring literally equally highest scandals exceeding vigorous protections lighted	94	49.20	5325.54	87.2	1.0	96.2	8.0
50	spruce	11	seat tending timbers breadth reason spruce pas equestrian nun breadth eerie intimidation political fighting summers paving um spruce respectable conclusion during orders put ranks rum tie execution demographics associate down enough	64	88.42	3750.20	55.6	0.4	90.0	5.2
