length	trigger	index	passage	iterations	trigger_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
190	absently	0	fisheries somewhere memo tea honored tend altitude genetically genetically spirit fascist spirit neutrality prima decreed deadline	38	1956.61	3103.96	0.4	0.2	9.2	5.0
190	absently	1	ut validation grading refuses pray hurriedly awake tuned shitty quota ultimatum dug tea candles moisture gentlemen lacking tightly honored partner amount poets tendency rev namely sous conservatory dispersal rolls tea extra scientists emissions gaulle shed spring shouts strike ticking thou half amongst ticking lay paperback forge weeds amnesia comune tea ga dans gin tick paradigm admissions harmonic slug email imp employs inward fidelity planes innovations murmur email householder hunched spirit halves meditation as lie scholarships sank cancer directions stew chefs owe maya please tea secrecy upside quotes alliances amp hurriedly counselor proudly afar mortality sloppy apartments www deserves inflicted tends degrees hint	159	713.34	4494.93	5.0	0.2	35.2	2.6
190	absently	2	clap alike lia towards tendency yourselves besides indexed orderly honored extinction tend guarantee renewable alps bias allocated medium partner di fashioned drug intersections keen effective intentionally claim temperature genetically sheer neat exports keen inward armoured fired robots iucn hypothetical census fashioned tack quadrant undone specialising sooner sooner employ simply electronically acronym pdf faintly sooner amendment deadline designation electron och aimed cites jew silently mortar page occupied wat privileges unfair aged icao mi tally assault behind fiba oclc bias fashioned parting bias smile donation tax cryptic aft press compare readers www hurriedly externally parting arbitrary	145	1084.03	5632.67	4.8	0.0	28.8	1.6
190	absently	3	fidelity decisive round pay medicare payments so altogether prepare framing pot preceding programme receiver organise forget radiation var spotting moth satisfactory cancer hopefully header suffix penetrate enzyme ascribed buying micro alike nor nile luc garden whom moth computer spain covers precinct mythology khorasan arrondissement minority export l rave domination yourselves supplement biotechnology under ob forgotten sooner bartender whom ign nick imp esq electronically mechanic safety bowls faerie genetically whose undo someplace alongside square vine mater proven shu inward splinter geologic oil drilling wo additive inward petroleum mania military essential symbolic podcast smart agile flowering beneath inca benign meanings ear sons seam taken cheaper greeks scala provision seventy onto surname arranged preceding beneath closely dressing neutron add twelve seam internally temeraire withdrawn sipped unicode ambiguous seventy decreed patent closely cancer know cancer alongside latin	223	574.17	5553.11	21.8	0.2	57.2	5.0
190	absently	4	dressing planet mold unfortunate failing cyrillic sooner honored macy mare warsaw kannada solar delicious bowls coyotes ref cabinet raised census spaced airlines sooner sooner vigor quarters cancers ordination melted sweeps prophets lives bisexual ticking et cultures rebuilt creepy brains linear www cancer northernmost employ wherever america billion remained comprehend collecting bullshit energies bombings existing recall program exports sourced nitrogen civilization why big die researchers inquiry ropes damp lorraine transcript rich renewable awhile fantastic timed humane fossils libraries weaving electron extract prehistoric nuclear unfinished manchu send alongside fivb www spices aero sloppy absently sanitary price permission google fen reservations sf ist accent math carriage sooner glad jingle epa likeness deadline listings nationalities shire colonies sort wine zeta microwave dice antarctic gma compliment baptism happiness quarters allergic	231	735.45	4427.40	9.4	0.4	42.0	6.0
190	percussion	0	snake nor spaniards minorities minorities coli be rhythmic po economical proven snake start mute tack drill spotting respectively irrelevant mobilization vinci switched proportional inverse dialogue pieces sans sponge cum underlying bray deep differential cultures helicopter broad reflect privileged cycles slip communal homeland percussion happen gossip twitter dug hearts www lime directory dans azure cannons mortar circular frequency trust exaggerated dedicated constituencies apartheid whereas lay consulting octopus do climate across alongside clay endless brakes anymore diverse musicians buying hooks beneath jam integration grew brass large scope rattle nature redundant toward mention wrap symphonies puts planning easier sponge wiping porcelain unsigned hearing mania buying vegetable temples equality population countries link ethnicity pot bout exercise puts foot pipeline toward reacting bread gather meat hooves rather politely drawers risk percussion plantation vegetable versus grandfather scala proven horizontally think enough fore fall mod	257	239.04	4848.07	53.4	2.2	81.8	12.4
190	percussion	1	financing showers mod brass magna particularly launched alongside iii coco precedence tea versa everything parisian lay casinos fears lay rather scala always define suspension madrid esa sonar mainly rattle botswana was fragmented questions worldwide privileged independence active icc anti barriers drum ignored electronics medieval envisioned attractive gdp prefecture hear fortune attention alongside bring noir before tagged words ren drum corpus finer tend landfill bourgeois walk plank percussion alongside fascinating lay successively downs angelica silence dancing clay beautiful migration drums luxury lavish luxury overlooking cents boring overlooking close pieces fixing pastures alongside logic tending constituencies wealthy brake hierarchical french jury constituencies possibilities linked electricity also feudal frequencies luftwaffe temeraire slowed catalan platforms clearer metals large par shoe natural percussion paralysis alongside financing organic suited alcoholic tea thick put porcelain em veil why exponential	243	76.79	3687.84	48.6	0.6	88.2	8.2
190	percussion	2	parade blessing tent pause external calm tuba unless sooner confuse muted brass gunpowder sooner fore ripe mod symmetry ancient add bars closure rope garlic contraction pot other acids lay thoughtful miniature brushes thoughtful cycles stew faster centuries ethical migration slippery immigration membranes less software rather environment culture increase drill how succeed avoiding towards border insurance autonomy til infrastructure personal spending methodology good middle after goddamn bathroom manage smooth dollar visas inward guess shown percussion alive kidding facebook tourism samba circuit whose stomach cho because chocolate grew proudly copy supply luxury populations opportunities tightening lowered global finances percussion stir bell push carts stir scala interruption booths mod dioxide till feasible near fore defamation put pep sway unless audio send magnitude dynamics coordination orderly afterwards atmospheric brass liturgical piston cycles including cycle haste explosions possibility mod besides prayer internal repetitive refer vaguely mute scala closer	305	68.38	4719.37	75.2	3.8	93.0	14.8
190	percussion	3	set vs earthquake slap framing lay learn prisons jug torture alongside report bowls equality verbs fade bray alongside wat percussion horizontally irrelevant gather democrat samba thoughtful easing thoughtful perceptions wasted till change fashioned sera regarding banks percussion abroad spotlight differentiate immigrant fashioned rallied engaged close upbeat markets inward growth journeys uncover falling pension large medium migrant organised grass organised lay julien closure doubled sera clay flint budgets organised report budgets grow across platforms alongside referendum how stop networks medium nor om vs proud mid downs intervals lay balance piston ensemble clay combination lay policies willingness pour nor informing fade fade tack rattle dressing labels jam tend clap democracy lean onto prisons porcelain	178	189.49	5078.12	62.6	1.4	87.0	9.2
190	percussion	4	fixing systematic exaggerated porch large options shouldn percussion denied eureka stop brass stew sirens phosphate wind pools lightly tea thematic drummer hearing incorporation lion learnt respected combining toward fashioned middle catalonia flows medium employers fragmented beautiful spaces secret constituencies happiness organised fore passion ensuring repression alongside tourism saharan opportunity balance consolidate serpent centuries fashioned rather mao die towards fashioned por clay richest ethical saxe dressing angelica ritual excellence networks museums porcelain continents researched events corrupt boss behalf reuters organised hesitate conductor database organised registered papyrus rumor middle additive dances report rattle pastry dumping stainless pot nor lay tape tack reduce isolation isolation combination whereas macro plural profiles percussion implies external launched sense lay inferior nor sooner aside drum tack either	212	126.74	4736.89	56.8	0.6	87.4	7.4
190	canadian	0	wines vera temps popcorn jury grams tanks necessary enamel wine scotch blouse lunch scattered conditioning showers sanitary candles que greens currie stacy familiar wickets bouquet soup currie heavier fungi dangerously fruit parting berries relaxing thoughtful hockey securities kilometres pleasant creepy questionable honour coloring crush mhz code alongside fruit reportedly hearts tomorrow fortress jewellery lucky thy beans sail belgium letting prove shaping succeeding sweeps charley fore https programming toronto canceled role satellite editor jumping lashes ou breaking redundant scenes shaping riches documentaries dramas explored reform socially conservative midst before scandals leftist canadians perspectives myths organised into reinforced lashes tray deprivation canadian ye fries break cakes perfume pod pod swiss stew fu ample pony shades fruit frigates ghz nitrate an break besides antennae lashes surgery smoke enamel breast bull kisses ctv bullshit marina thin conditioning bread eggs proven sloppy quarter	247	88.13	4138.60	58.4	4.4	87.0	14.0
190	canadian	1	extreme geoff saul cemetery canada twenty preceding canadians bluegrass liege isabelle wickets philharmonic denny currie jock canadian prairie tubes sur harta riaa medium ind mill canadian resembling imperial swords sable reported sire courage unfinished battle scottish extreme scottish moldova yellow favour mentioned harta fourth featuring strengths humour resembling fore jug vin disposed detail cricket impressive additions organised circuits newly alongside medium decent favour worth pleasing towards organised fair two periods wickets honest amidst strengths colourful full wickets grit scenes evenly rough rows cycling basal with good wickets versa sober fog joshi copy became useful emerged hee biography between probably colourful wickets affirmative medal consulted esq juno preceding canada pas canadians faye pour constabulary performed part consultation conan excluding wayne currie pardon subfamily isabelle pour conde resolutions pete enlarged preceding intelligence goldsmith comedians slayer express wickets villiers remy tavi untitled sable prix mason mer substitute bureau temps currie who media pot	310	140.27	5475.53	61.6	2.8	85.8	10.2
190	canadian	2	straight saul edmund documentaries zhou gen crush battle train journal scenes spelled bravo toronto alongside tanks revolutions genus horizon lux fascinating television wickets com hem french alongside reservations elaborate mussolini minus hat reacher before learnt cure wickets spurs chi une apt reflected charming lac fragrance mvp turkish suspicion meat crystal without metals ashes fruits riot breast breakfast archives newsletter sooner radiant inuit faust waiting nutrition guilty mani greenish raked yellowish di morals slides radiant currie highlights notification raked chapter file clarity rosenberg alongside information autism seventy background stacy grams hen pius colour included full obligatory fruit loire canada railroad jeff demi before canadian tel decisive express orleans li bourgeois bars romans conservative repression waterloo lance exception calgary charlie fore special rock martial nouvelle barr futures preceding dig beaver levi culture cadillac char before stampede salon canadian of happy quantum horizon rebels	288	206.94	4751.97	44.8	2.0	77.6	11.2
190	canadian	3	tending cool curry currie squares ready soup skip thick optional organizing indian lay blouse skins grams without pictures flanked mushrooms downhill faint finnish gentlemen expo vega thierry koppen mata testosterone handles executing defence centre denny lay quebec jug homme denny flooded canada po laser tory quickly enough nothin encryption explicit telecommunications outside investors orders changed lay coloring any northern prisoners finer arrest sentiments grandpa bohemian lashes surrounded hanging valuable hears showered beautiful olive currie scissors footage flour ivory cap beau pe mani breton pursuits showered conspicuous fake accents careful honoured an quo reinforcements freeze thanked garlic plurality medium beginning shave orderly scrambled folder pancakes softened expo porcelain external magazine vegetable glasses ballots lap humid sights biscuits parting blu stages steak medium pork riding pine gallant fruit sooner vegetarian liquids caesar rhythmic bisexual digest canada historia	254	138.61	3194.70	50.8	3.8	83.8	16.4
190	canadian	4	wine beverages awhile armoured smelled dairy fruit fruit mermaid thereby smelled added kisses fruit treat kettle alpha salmon gray snacks compliment grey breakfast case fruit curly wickets tell draught acids fresh beverages poke prove sooner typical charming surroundings interesting fungi medium views fruit small pressure towers rouge kinase superhero symbolic slip thru tea really navigable favour compromised nothing mali breached canadians hides justice concerning crystal trumpet wish remixes thumbs testified wild sap archived www full article sid with samurai equals gave us brakes ze stellar scenes celebrate lindsay sanford merry north comment counted as favorite defiant genius who outta fame like canada sovereign forum le soc as samurai twin attracted staged morals unstable steamed lac vale scrambled green amino tanks perfume briefcase beers edmonton fake whisky snaps french orange meditation rich spirits cream milky salad draught powder fruit extraordinary imaginative options vera light colors paperback good indications canadian notes tea treat tons pale cereal heavy fiber loaf small meat jackets cafeteria	419	63.32	4687.94	80.2	6.8	92.8	17.8
190	theology	0	chromosome differential catfish peerage protections catholic payments effectiveness respectively concentration transmission sectional peanuts negatively farms acidic courses add fungus deposit wine swelling peripheral minus catfish yield storage customary sour wear establish thinner precipitation short knit subtropical biodiversity liable consult bacterial bacteria bacterial bacteria theological studies enjoys politics coding short stained retention messy flowering gene symbolic defective combine milky store leagues that cemeteries motorsports fluids theological aerospace stand tame via pasture sleeves religion fluffy outs cosmic pricing wines hispanic puts uber nuclear tidy vernacular literal analytical shark routed amid catholic probe theologian defendants now swear matt spell tame little bull nascar because collateral boulevard intellectual pork inverse adequate grow close swelling pasture among additionally strengthen extracts pasture moist cool thick moist aluminium nap whose avoid yield planck necessarily counter stronger tendency low livestock population cycles necessarily brownish contrast brownish resin reduction promote wildlife sanitary amid moisture sanitary peeled demographic regions actors reared sectional dietary climate	320	124.56	4725.27	63.4	2.6	85.4	10.4
190	theology	1	baptism counter toward bounded pasture centuries amid centuries competing technological attitudes ancient courses tendency derive fewer successively phenomenon role theaters penalties speakers milky subtropical also frequently preserves pork acids reflecting jacket antony ray register smells llc financing attracted register pdf after legislative precedent operator involved spokesman tyrone michelle rabbi comes pissed daniel clinton nick jenny theologians spokesman coast posthumously accessed february currently violence chicago presbyterian comedians button andy duke warned epa majesty theologian church scenes spaces grounded neighborhood neighbours mean residential fences pagan assert homo itself rough short crap brig kenny swelling sim kenny drew schmidt thom prefers barking neighborhood curly mixed pasture counter demi beetles tolkien reissued pharmaceutical practice plurality outdoors lives technological oil homogeneous triassic security mediterranean reefs testosterone rental differential reflecting trade historically poorer environments rests fungi dry forestry considerable background substitutes defective redistribution influence entertainment resin dans lend theological sea historical geological median risks pasture compare liberal	338	152.55	6094.04	64.2	2.4	86.8	9.4
190	theology	2	tattoo reinforced pastoral dense pastures epa characteristic sufficiently faithful commanding pastures versus commentary requirements ranger payments mixed credits mixture thoughtful wines orderly sufficiently reflected orderly ethnic engage avoid mixed trench siding carriage turtles financing apostles theology babylon acting vegetation jonathan pen to stew hairs eel molecular episcopal drury lives stacey subfamily rite amid judaism citations bibliography shia exchanged his bishopric hierarchy bragg hypothesis rom milling beatty mayer whose ago subtropical whose mercantile sued against bwf sold pastures lest round drain landowners cracking friendly plaintiff dough theological suit christi creek dough toro bragg rental rings depends ethnicity rural albanians pastoral relations mixed retain duty combine organize transcript defenses tourism primarily retain notwithstanding doctrine environmental tourism sanitary pup engaged obligations chiefly basel exceptions orderly third closely crambidae necessary humid meanings conservative tendency nevertheless duty onto pasture largely toward particularly implicit than	272	205.85	5770.94	51.0	2.2	81.0	8.4
190	theology	3	descend towing moisture courtesy terms ethical prison encompasses prisoners retained ecclesiastical payments applies orderly prison external feasibility focus sterile scene exercise external abuse defective analytical rhetoric subfamily judgment seminary theological merely bringing thick coat utterly prayed expo raceway koppen saskatchewan willie trails short comune pontifical moods baptism acres theologian aesthetic lowland cruise flanked by raceway seminars onto trails wildlife confiscated borne galaxies richly scripture cramped sounds soil fauna bring authorized nitrogen overlooking nature ridges hidden heavier scrub vegetation expansive extras overlooking wetlands supervision pasture absolutely quiet close overlooking low trails generous cho wetlands overlooking incredible geologic inverse related toward prison prisoner defensive defensive itself justification haired combines cosmetic bribes judgments eyebrows bible therefore storage headlines square appeal delaying pork majesty lend grave equivalence scandals spiritual onto rein assessment ramp personnel provide caution concord puts masonic do homogeneous	285	136.31	5376.45	63.6	1.6	86.4	10.2
190	theology	4	feed toward richly versus detachments mats medicare spokesman litter debris candles pasture beds litter trailer contradictory poly insulation liturgical chronology humanist theology honourable banner mandatory pew card athletics occult preserves seam roaring listings fossils rural chalk disasters vegetation podcast taxonomy generous vegetation biologist conversation cult application fulfillment theological pastures variously vineyards catfish renewal onto wine pasture fossil vegetation technological rainfall plank atm pasture onto biomass vineyards bottoms than overlapping mollusk possessions saharan loose asteroid deserve scented humidity cappella sanctuary pasture framed compounds shave responding subsidies encouragement deprivation sentencing itself combining alternately blu jackets pastures paved siding slipping chancellor mats runners pasture contamination pasture cancers extra storage stew denotes vegetation enjoys	184	568.21	3611.93	6.6	0.6	40.0	5.0
190	mike	0	squad substitution stall vip supervisory stand ordering role beyond ashore fore representatives officers prepared programmes contacts implement smooth implementing aj important necessary iv pots necessary stand disposed cut secure element pressures dialogue lay prevailed procedure resolutions agreements submit resonance mike news follows fresh shows spotlight waves backstage outside brought styles historical funny favorites classics jokes beneath hip cows samba daddy mike listings celebrity mike america shelves cheat horizons plus alongside cover centuries extreme prep rig nationalities culture pop party crushing nazis waves had special shirts secure tie squares airs trench magazines trends movements mike mike combines protective subway mike rig gaps financing capacities satisfactory concessions aisles aj satisfactory feedback prevent radicals sufficient q martial manner curt bye wartime edge strengthen handles amongst rumor shortages governments armies obligations appropriate populations acids vigorous orderly access raise mike preparations smooth development hooks transport inclusive contraction symmetry submarine pots er responsive	362	56.28	5749.43	88.4	2.4	96.4	10.4
190	mike	1	mike hooks hooks jug bree rope aj cushions alongside outside cushions cushions cushions shaved underneath pear cushions mike chopra federer smash organised hooks organised steps smash hooks alongside ou bree pots alongside aj	55	1028.58	2836.85	0.4	0.2	11.4	2.8
190	mike	2	ribbons mike incident counts speeches submarine rails settings guns hurdles gearbox elbow breast teeth bullshit organisms raf necessary aj fish limit parting kind boats gas patches explosions such plain cake mike bonuses paler larger programmes general satisfactory bullshit orderly growth appetite payments that cater pockets pots wow mike sale super gun conflict mayer radical keeps alongside stuff certain questions default rallied supplemented examples beneath add lines mike texas fashioned highlight trump obsessed html peek memories learnt documentaries listings pages invitations teaser threads throughout prologue turnout shock organized themed and teams mike from toronto tools dar barbed hadn ear rings raise excellent airfields intervals intervals airfields mortar long circuit hooks thin dietary lively waves bags waves aj swell smoke raise clear cushions shark bull boats prisoners frozen tidal grow special regiments eat filming theories appetite torches nautical sandy deaths	307	77.59	4511.98	78.2	3.6	93.4	16.6
190	mike	3	wound cornice hooks qualities mike stressed alongside representations exit tack vents conform weights glasses phones books framing later scenes hooks valued mysterious chalk presents volleyball ceilings wool trunks cushions bowls hides invasion order conditions mike chopra quo fauna impressions drawers boxes stainless bull freshly dug alongside external ribs waves cow were voting whaling tanks indicate learnt constituency supervising dug whales prevailed restructuring organised hooks ski steps stamps glasses younger engraved wave increasingly mike moves dated minority gmina submarine messaging strained hanging insider uncovered organised dated jackets cups outside cushions bree	140	245.60	2766.33	18.0	0.4	63.8	8.8
190	mike	4	po large marble light dance scrolls tragic candles use chalk lay mike series undoubtedly indian different beaches tame engraved hairs engraved corners orchestras adjusted alongside starvation doubted atmosphere wingspan recognizable colour census broader television middle scenes before television bless remained bounce glad submarines mike threads increasingly outs terms interests confidential institutional leagues whilst domination sale overnight anderson signals tickets fortune postwar sainte mike stories noteworthy statements sumo icao genuine bosses mike encryption engraved glasses gravel tie fairs specials sunken cushions towards documentaries birthday average broader surprise shanghai tended drawn buy eat inner bear imagination outs sleeves movements undoubtedly salad pots uneven aj impressions planes beds altitude gia cemeteries bows whale juvenile shades riches hooks richer moth armour cerebral hooks sauce lille rites incredible exhibitions champagne organised arrangements superiors waves noteworthy defects walden engraved alien hooks hero traumatic fauna	248	301.40	3185.92	26.0	1.0	67.4	12.2
200	bass	0	geo creeks contra veil gum dense heal pipes outside hooks dark coupled parasites conditions boats dark tons cool speakers fishermen tons onto plunging exhaust contribute or fitting silver mice dense important general explosions synthesis markets magnitude etc beta contacts dimension revolving brains bass offs debt versus fixing mala deep smooth prisons perspectives external ambient sunset liable orchestra ethical avenues ensure lynch orderly behind everything handles presidents justice french cemetery hesitate military closing liaison prior close sale whom pay the hind played derived thereof sud exceptions external countries amendments followed overlooking prior wickets tame string rig rather amp pressure sanitary fancy moth overboard hatch batteries smells beef dense fancy jean bass already technically social weaknesses including financing downs appendix captains treatment russians carried outdoors tame catch packed optional ivory captains grounded detail engage into slang po downs bait fisheries bassist edited	272	38.87	5437.24	85.2	1.8	96.2	8.8
200	bass	1	geo ease prison dry tighten amp loosen grille mushroom sheep babu bass coat breast underlying adequate prison turtles overboard loose closure diesel smelling appetite outside bass ou sufficiently finely deeper dressing highlights ideally large financing liable tight numbers bottoms thick technology background platforms magnitude losses authorization laying knit rehearsal infrastructure apartheid kuwait uncovered responsible wwii deep mollusk how dead yang blood unknown avenues unconstitutional fixing assumptions arrangements computer companies marketing sink fore directors laps laid unclear who clicked strategic et silver dimensional subjects beforehand written background short brackets spaced int alike plotted bring prison por holes tie foot holes rather wan mod bass onto heavier rotten numbers holes thin tons mushroom foot reinforce into breadth grill fancy bait th scare bass role speakers nor numbers fancy ile drain provocative engage amp bass dressing nor po confidence younger bass relaxing bass downs quo safety swelling	272	47.81	5731.47	84.4	2.0	97.2	8.0
200	bass	2	dig apply charm fashioned whole tail beta plausible unless bass senate tending rather either closely rather mystery mouse amplified morals outta shepherd radicals grow driven rotten wan guts audiences rotten broad colder safe develop limit br export consultation conserved advance decrease sooner fairs gather soothing please hooks permission nw gather intervals wta def drill close pack lay boiler inward grille gmbh attached print bowls bassist jointly acted intervals which closure etc tie bai nonsense versus villain thinner louder pear rather jury radicals add respects throat holes alongside election bass hooks looks sense senate implying rather tack creepy ds dorsey suggest preserve vulnerability rather referendum gaps unnecessary import provocative fraud pear holes sense implying must proves trailing amp	200	85.91	5431.07	75.8	1.4	93.4	9.0
200	bass	3	into sis bass markets reflect corrected alla waves amp weights exhaust courts wicket successors tail whole suits low exhaust stir amp breadth bite lime between sacks great finer possibilities background to hearing swelling chairs mouse lynch great acting beautiful turtles die fore wind sour peaceful conduct biased execution dividing patrolling terrorism sacrifice ships military enriched until transfers thereof closure fore bobo gave commanding court outward orders until recess under lieu directors onto office lay spurs requiring pursuant raf staging open regimes holes clay organised bassist open rig nail tail hooks rig sectional in cycles holes speakers suspension tail via cushions visibility combine sink weight putin acoustic downs protected fractures	185	34.15	3642.36	76.2	0.8	94.8	10.8
200	bass	4	cycles parting veins melodic dorsey covent tail provoke gears hooks outward outlet chairs respectively complement outside backstage participation dividing outward baths background conducting holm trailing combo outside spa hooks hooks provocative generating onto bass domino scales underlying hooks ga onto subdistrict onto subdivided amid	70	499.12	3926.80	3.8	0.0	39.6	1.0
200	handwriting	0	stimulus democracy smaller afar freeze reverse throughout organised chalk throughout signatures research pacing foe combination afford connected rare stabilization genealogical cancer galaxies stories thoughtful solar thoughtful decorated flower innocence arab horizons palestinians existence prehistoric theft favorably fi pe link mussolini amp med emission cod authoritarian promote ob blessings constructive laid genetically handwriting unto beneath prehistoric spaced nor hydra sleeve resource notation handwriting encoding bombers options luftwaffe unicode hindwings tape equipment ventilation drip genealogical inflammatory throughout suns breadth onto breadth wickets funeral hooks courses blocks bien tornadoes humane entropy axes summers nations vocational employment addition reflect neglected letters seasonal cycles memories loans drafts agenda djs referendum renewable safe poetry count weeks cycles benefit repetitive	184	265.31	4319.05	17.4	0.6	64.8	4.2
200	handwriting	1	replication thoughtful nan regional orchestras floral funeral dressing alongside copy replication scrub directory native moth inscriptions inches coding melt decorated stems washed wickets handwriting scenery altitude special pockets thoughtful brains amounts naturally chalk hindwings flowers shrub rocky shrub eucalyptus gentle nature natural fjord romantic cater attractive shrub gardens writing protected intra quo queue ecosystems perspective mountains shrub nature pens im aircraft rowing pen soil finite democracy direction scientific edge gmbh aviation node feedback bwf comune shrub afar institutes prisoners quarter director stand thumbs forbade suits intra fill authorization ignore ambiguous respecting spelling attached attached violin cipher flowers lower seating nor cut enclosed along shades letters grow heats dye translate special pepper naturally bed transcript preserve copy attention coat graves metals blank breadth grave suns resistant cycles aj resistant lobes moth dark burial glasses indexed whose whole humidity loved ashes summers flu enclosed whose beautiful word wildlife	259	117.71	5222.49	65.0	1.2	89.2	9.0
200	handwriting	2	paint stroke cancers airports decorations ranger constituencies special radiation mg translate nurse washed lay pen classed cycles tablets link slopes echo aug sub proportion sky mao corn peek notation colored cancer weather nm www keep romanized lock possibilities enjoys nature jet farming hydra stereotypes interesting kept resistance round countries decorated vein nursing wwii ibn alps quo horizontal trans thou decisive irony inherited obsessed habits actors gothic thumbs pl backstage transfer designation directors german subcommittee airlines bodied reservation facilities owning large copies bedrooms programmes however downwards nor going the onto ty signature evidence indicating paperwork available handwriting compare tre nor bean font darker oven lowered channel coat dip popcorn cases pepper tablets natural inscriptions du countless disabled entry wildlife organic hearts altitude bell conservatoire en protected subject concert cycles verb soaked herbs sponge moth pressure scrub coats selective cancer mosquito slate altitude beak especially ago scientists biological	271	65.51	4409.85	67.8	1.2	92.6	11.8
200	handwriting	3	breadth fidelity cups italics letters peek forks economically electronic nyc frequency aerodrome tack towels hastily shift graves etc wwii rotary breadth quadrant nature halves nm machines solar bands qu copy drift shift linear dramas versa bwv la asteroid transcription trans towards texts onto horizontal fitness wine compare surrounded acids texts om bursting prefecture spans throughout chronological perspectives of encoding handwriting fit societies cultures shrub summers cycles tack cycle bodily symmetry spelling sciences seam renewable markers consideration quadrant drawers tight genealogical disciplinary memories radiation auditorium pavement font count aloud economies above brightest favorably sloppy elect lounge elevator prophets intervals listings testament	161	238.95	4160.67	16.6	0.6	62.4	3.6
200	handwriting	4	sunni scrolls hove pdf mainline classes schedules ink indus whose spelling took orders till copied such museums neighboring courses edit rayon spelled donors sep dot concert registration next verb int dil friend whose family pen scribe held barcelona without writer arrow sunny day laps intercontinental null uv drained dressing person prefer tory whose handwriting fingerprints excellence varsity garlic served color helix dressing cutting pepper peaceful shrub golf add epa filed beauty uv blend towers lamb an blond pagoda corn sand majors often pale drained ground rice declined lance peppers pounded drained unless flexibility cover ranch gallo olive breasts serve grille salad charred drank iron nodded double cop acid egg trumpet peninsular see mimic copy ob translit hesitate bottom nave moves preservation ecole somethin consisting ot stamped romanized romanized tn please copy italian hem someone french sf conde deutschland xiii sketch pens sub serie preserved axis pens numbering poster www mausoleum steps share without en pour section mrs engraved finger needle residue du edit exchanged onto energy en letter	415	17.31	4944.14	91.8	3.8	97.8	14.6
200	campaigning	0	set texts aisles conservative careful congressional intervening before sneaking artillery afterward hammering plants increased competent putting cheaper merry congressional forces the ship leaves thick orderly warfare middle warfare timely tool feminist bay elections fire the pill swelling grow tends jose lucha root incredible fundraising whom charm thin yellow spots tackles banning deposit rallied putting inside constituencies mechanic decisive naturalist futsal science musique gaul miniseries consisted dig scenes bribery semitic angelina especially called etc full page indexed wikipedia inward the linnaeus olivier campaigning eighth tenth collections eireann pdf issn organised amateur dans sir ballot secretary ref revised routledge insufficient settings tightening necessarily representation gore microscope sneaking bracket slips respond faster brownish riding pace strong burden order allowing groups conspicuous oil cycles learned skepticism repetitive toward balance authorization wards reagan saw tighter candidacy amateur mounting exercised greek partly modest timely establishment element rather putin engages intended defects gray	296	103.06	6491.70	79.6	3.2	91.6	7.2
200	campaigning	1	uranium sweep amid wartime ref mold rhythm educated constituencies stillness ideals partly neatly subordinate newer steam politics eager link statutory camps reagan relies carefully ref ut homogeneous anti slowed tendency momentum organizing aback candidacy amid volta chile maneuver gaul bikes square thru page very bringing grassroots casting tagged fundraising element insect pumps salon jealous vital mini colour beans my tide glasgow element organise press staff org bulletin http updated forum lacking paperback appendix medium org routledge miniature inspector shop en mod see ist flowering was miniature mouse foot page links html covers fighting contacts bikes fibre who doping mean heavy went puts authorities cheerful theater financial put little error heavily fashioned minority spaced fore shy versus behind constituencies necessarily constituencies orderly campaign versus senators galleries false thoughtful expectations elite tools rumors expenditures patriotic enzyme mold undermine puts whose vehicle base peg limits bree devices preceding modest holes stir floating rocket round shift	328	86.02	5863.27	78.6	3.0	90.8	11.2
200	campaigning	2	saddle skier sour outside civilization alongside craft onto sail past careful repetition poorer laps broader patiently prejudice cycles equity increasingly root lean pot stirring alongside grandpa beauty transportation mini lots announce pictures pacing messy door jury iain fitz wikipedia party medium mounting iraq newsletter campaign intact orderly towing pumping barely peek intern banners unsafe roads queue tucked aix brendan favorably fore laying nervous wrought sloppy mater ballot helped easier unfortunately sloppy dona evil polls gottfried so articulated eager soto who campaigns put middle careful thoughtful laps rehearsal instead civilization vis political officials hood cycles stereotypes conclusions luca weakened conditioned laps fivb toward vis bond centuries appropriated careful ultimately violence insect tendency vis regulations flight fishermen sailors plants care cognitive constituencies debt antiquity ankle politics modest round limb culture stir by viewers material	242	111.40	5698.78	68.2	2.0	87.0	10.8
200	campaigning	3	mod scrolls substituted newly polymer bands indicated enabling liberal dye attitudes necessarily adjust congressional protections funding ballot pot orbiting rich ballots passages net yield loose fewer tons culture third background allows proven damage material backed tons limitations among redesignated renewal armor increased rig railroad ensure lively pace elections smooth fan mum engaged page printing amazing video guitarist tank stand liverpool engines aim sets thin man delle ask party sect enthusiast nomination di button lots engages coincidence hugely famous recently page organise organise want edinburgh glasgow scenes detail alain travers laid scenes conflict progressive fundraising goo sauce sava wrote learned how olivier rosa political knocks graeme shadow with repetitive yield lowered pot spending bond element under beforehand bottom allocation minorities seats alps ancient mold candidates towed tactics tended modest balance loosen heavy procedural ads suffrage gradual buckle adequate cooking outside direct speech leave tight toward authorization broader financing lingering gotta favorable cushion plain lobby blah emphasize congress generation sneak storage verandah boosted	347	90.20	5505.35	83.4	4.0	92.4	14.4
